,bus,carrier,p_nom,year_removed
DE0 91 biomass,DE0 91,biomass,21.4375,2040
DE0 92 biomass,DE0 92,biomass,33.3084,2040
DE0 93 biomass,DE0 93,biomass,60.732,2040
DE0 94 biomass,DE0 94,biomass,70.963,2040
DE0 A1 biomass,DE0 A1,biomass,6.6454,2040
DE0 A2 biomass,DE0 A2,biomass,3.9410000000000003,2040
DE0 A3 biomass,DE0 A3,biomass,26.017,2040
DE0 A4 biomass,DE0 A4,biomass,23.55596,2040
DE0 A5 biomass,DE0 A5,biomass,10.609,2040
DE0 B1 biomass,DE0 B1,biomass,2.537,2040
DE0 B2 biomass,DE0 B2,biomass,4.115,2040
DE0 B3 biomass,DE0 B3,biomass,0.39399999999999996,2040
DE0 C0 biomass,DE0 C0,biomass,0.495,2040
DE0 D2 biomass,DE0 D2,biomass,12.213,2040
DE0 D4 biomass,DE0 D4,biomass,4.557,2040
DE0 D5 biomass,DE0 D5,biomass,2.949,2040
DE0 E0 biomass,DE0 E0,biomass,26.366,2040
DE0 F0 biomass,DE0 F0,biomass,95.60900000000001,2040
DE0 G0 biomass,DE0 G0,biomass,13.866,2040
DE0 11 biomass,DE0 11,biomass,26.578,2039
DE0 12 biomass,DE0 12,biomass,1.98955,2039
DE0 13 biomass,DE0 13,biomass,7.1244,2039
DE0 14 biomass,DE0 14,biomass,15.9345,2039
DE0 21 biomass,DE0 21,biomass,18.239,2039
DE0 22 biomass,DE0 22,biomass,22.143,2039
DE0 23 biomass,DE0 23,biomass,14.45,2039
DE0 24 biomass,DE0 24,biomass,5.132,2039
DE0 25 biomass,DE0 25,biomass,26.866,2039
DE0 26 biomass,DE0 26,biomass,3.23312,2039
DE0 27 biomass,DE0 27,biomass,24.980800000000002,2039
DE0 40 biomass,DE0 40,biomass,23.631,2039
DE0 60 biomass,DE0 60,biomass,1.151,2039
DE0 71 biomass,DE0 71,biomass,2.36645,2039
DE0 72 biomass,DE0 72,biomass,12.873,2039
DE0 73 biomass,DE0 73,biomass,9.8935,2039
DE0 80 biomass,DE0 80,biomass,17.772000000000002,2039
DE0 91 biomass,DE0 91,biomass,16.979,2039
DE0 92 biomass,DE0 92,biomass,9.956475,2039
