,carrier,p_nom,bus,yearcommissioned,retrofit,year_removed
DE0 8 ror,ror,0.75,DE0 8,1957,1957.0,2057
DE0 9 ror,ror,0.06,DE0 9,1957,1957.0,2057
DE0 86 ror,ror,0.06,DE0 86,1957,1957.0,2057
DE0 8 ror,ror,0.47,DE0 8,1957,1957.0,2057
DE0 30 ror,ror,0.185,DE0 30,1957,1957.0,2057
DE0 30 ror,ror,0.228,DE0 30,1957,1957.0,2057
DE0 85 ror,ror,0.033,DE0 85,1957,1957.0,2057
DE0 36 ror,ror,0.04,DE0 36,1957,1957.0,2057
DE0 81 ror,ror,2.76,DE0 81,1957,1957.0,2057
DE0 104 ror,ror,0.045,DE0 104,1957,1957.0,2057
DE0 8 ror,ror,0.08,DE0 8,1957,1957.0,2057
DE0 125 ror,ror,0.075,DE0 125,1957,1957.0,2057
DE0 69 ror,ror,0.075,DE0 69,1957,1957.0,2057
DE0 117 ror,ror,0.132,DE0 117,1957,1957.0,2057
DE0 40 ror,ror,0.746,DE0 40,1957,1957.0,2057
DE0 86 ror,ror,0.1,DE0 86,1957,1957.0,2057
DE0 127 ror,ror,0.048,DE0 127,1957,1957.0,2057
DE0 69 ror,ror,0.035,DE0 69,1957,1957.0,2057
DE0 26 ror,ror,0.078,DE0 26,1957,1957.0,2057
DE0 30 ror,ror,0.045,DE0 30,1957,1957.0,2057
DE0 30 ror,ror,0.056,DE0 30,1957,1957.0,2057
DE0 122 ror,ror,0.04636,DE0 122,1957,1957.0,2057
DE0 63 ror,ror,0.08,DE0 63,1957,1957.0,2057
DE0 110 ror,ror,0.215,DE0 110,1957,1957.0,2057
DE0 98 ror,ror,0.037,DE0 98,1957,1957.0,2057
DE0 24 ror,ror,0.08,DE0 24,1957,1957.0,2057
DE0 66 ror,ror,0.13,DE0 66,1957,1957.0,2057
DE0 94 ror,ror,0.16,DE0 94,1957,1957.0,2057
DE0 60 ror,ror,0.21,DE0 60,1957,1957.0,2057
DE0 125 ror,ror,0.037,DE0 125,1957,1957.0,2057
DE0 118 ror,ror,0.11,DE0 118,1957,1957.0,2057
DE0 86 ror,ror,0.15,DE0 86,1957,1957.0,2057
DE0 74 ror,ror,0.15,DE0 74,1957,1957.0,2057
DE0 8 ror,ror,0.05,DE0 8,1957,1957.0,2057
DE0 69 ror,ror,0.22,DE0 69,1957,1957.0,2057
DE0 63 ror,ror,0.037,DE0 63,1957,1957.0,2057
DE0 49 ror,ror,0.066,DE0 49,1957,1957.0,2057
DE0 9 ror,ror,1.5,DE0 9,1957,1957.0,2057
DE0 15 ror,ror,0.16,DE0 15,1957,1957.0,2057
DE0 8 ror,ror,0.468,DE0 8,1957,1957.0,2057
DE0 30 ror,ror,0.033,DE0 30,1957,1957.0,2057
DE0 81 ror,ror,0.095,DE0 81,1957,1957.0,2057
DE0 87 ror,ror,0.115,DE0 87,1957,1957.0,2057
DE0 98 ror,ror,0.09,DE0 98,1957,1957.0,2057
DE0 50 ror,ror,0.98,DE0 50,1957,1957.0,2057
DE0 81 ror,ror,0.0485,DE0 81,1957,1957.0,2057
DE0 93 ror,ror,0.15,DE0 93,1957,1957.0,2057
DE0 100 ror,ror,0.085,DE0 100,1957,1957.0,2057
DE0 8 ror,ror,0.585,DE0 8,1957,1957.0,2057
DE0 8 ror,ror,0.1669999999999999,DE0 8,1957,1957.0,2057
DE0 8 ror,ror,0.25,DE0 8,1957,1957.0,2057
DE0 45 ror,ror,0.29,DE0 45,1957,1957.0,2057
DE0 71 ror,ror,0.09,DE0 71,1957,1957.0,2057
DE0 98 ror,ror,0.09,DE0 98,1957,1957.0,2057
DE0 36 ror,ror,0.038,DE0 36,1957,1957.0,2057
DE0 24 ror,ror,0.036,DE0 24,1957,1957.0,2057
DE0 36 ror,ror,0.05,DE0 36,1957,1957.0,2057
DE0 23 ror,ror,0.075,DE0 23,1957,1957.0,2057
DE0 38 ror,ror,0.067,DE0 38,1957,1957.0,2057
DE0 30 ror,ror,0.12,DE0 30,1957,1957.0,2057
DE0 60 ror,ror,0.035,DE0 60,1957,1957.0,2057
DE0 69 ror,ror,0.475,DE0 69,1957,1957.0,2057
DE0 66 ror,ror,0.3,DE0 66,1957,1957.0,2057
DE0 28 ror,ror,0.29,DE0 28,1957,1957.0,2057
DE0 98 ror,ror,0.11,DE0 98,1957,1957.0,2057
DE0 76 ror,ror,0.0955,DE0 76,1957,1957.0,2057
DE0 8 ror,ror,0.45,DE0 8,1957,1957.0,2057
DE0 125 ror,ror,0.075,DE0 125,1957,1957.0,2057
DE0 127 ror,ror,0.447,DE0 127,1957,1957.0,2057
DE0 77 ror,ror,1.45,DE0 77,1957,1957.0,2057
DE0 8 ror,ror,1.0,DE0 8,1957,1957.0,2057
DE0 57 ror,ror,0.045,DE0 57,1957,1957.0,2057
DE0 123 ror,ror,0.16,DE0 123,1957,1957.0,2057
DE0 30 ror,ror,0.188,DE0 30,1957,1957.0,2057
DE0 8 ror,ror,0.655,DE0 8,1957,1957.0,2057
DE0 60 ror,ror,0.06,DE0 60,1957,1957.0,2057
DE0 76 ror,ror,0.035,DE0 76,1957,1957.0,2057
DE0 59 ror,ror,0.5,DE0 59,1957,1957.0,2057
DE0 24 ror,ror,0.07,DE0 24,1957,1957.0,2057
DE0 48 ror,ror,0.26,DE0 48,1957,1957.0,2057
DE0 69 ror,ror,0.622,DE0 69,1957,1957.0,2057
DE0 118 ror,ror,0.083,DE0 118,1957,1957.0,2057
DE0 99 ror,ror,1.2,DE0 99,1957,1957.0,2057
DE0 61 ror,ror,0.095,DE0 61,1957,1957.0,2057
DE0 8 ror,ror,0.12,DE0 8,1957,1957.0,2057
DE0 13 ror,ror,0.032,DE0 13,1957,1957.0,2057
DE0 8 ror,ror,0.585,DE0 8,1957,1957.0,2057
DE0 78 ror,ror,0.6,DE0 78,1957,1957.0,2057
DE0 101 ror,ror,0.11,DE0 101,1957,1957.0,2057
DE0 86 ror,ror,0.034,DE0 86,1957,1957.0,2057
DE0 9 ror,ror,0.11,DE0 9,1957,1957.0,2057
DE0 4 ror,ror,0.096,DE0 4,1957,1957.0,2057
DE0 101 ror,ror,0.093,DE0 101,1957,1957.0,2057
DE0 49 ror,ror,0.052,DE0 49,1957,1957.0,2057
DE0 63 ror,ror,0.0788,DE0 63,1957,1957.0,2057
DE0 11 ror,ror,0.33,DE0 11,1957,1957.0,2057
DE0 30 ror,ror,1.2,DE0 30,1957,1957.0,2057
DE0 86 ror,ror,0.13,DE0 86,1957,1957.0,2057
DE0 30 ror,ror,0.1,DE0 30,1957,1957.0,2057
DE0 8 ror,ror,0.28,DE0 8,1957,1957.0,2057
DE0 30 ror,ror,0.037,DE0 30,1957,1957.0,2057
DE0 14 ror,ror,0.312,DE0 14,1957,1957.0,2057
DE0 74 ror,ror,0.45,DE0 74,1957,1957.0,2057
DE0 30 ror,ror,0.075,DE0 30,1957,1957.0,2057
DE0 24 ror,ror,0.05,DE0 24,1957,1957.0,2057
DE0 60 ror,ror,0.35,DE0 60,1957,1957.0,2057
DE0 76 ror,ror,0.072,DE0 76,1957,1957.0,2057
DE0 8 ror,ror,1.5,DE0 8,1957,1957.0,2057
DE0 82 ror,ror,0.055,DE0 82,1957,1957.0,2057
DE0 30 ror,ror,0.0368,DE0 30,1957,1957.0,2057
DE0 60 ror,ror,0.07,DE0 60,1957,1957.0,2057
DE0 53 ror,ror,0.2,DE0 53,1957,1957.0,2057
DE0 77 ror,ror,4.5,DE0 77,1957,1957.0,2057
DE0 12 ror,ror,4.2,DE0 12,1957,1957.0,2057
DE0 30 ror,ror,0.227,DE0 30,1957,1957.0,2057
DE0 86 ror,ror,0.225,DE0 86,1957,1957.0,2057
DE0 9 ror,ror,0.5,DE0 9,1957,1957.0,2057
DE0 77 ror,ror,1.45,DE0 77,1957,1957.0,2057
DE0 8 ror,ror,0.757,DE0 8,1957,1957.0,2057
DE0 123 ror,ror,0.33,DE0 123,1957,1957.0,2057
DE0 30 ror,ror,0.779,DE0 30,1957,1957.0,2057
DE0 24 ror,ror,0.33,DE0 24,1957,1957.0,2057
DE0 30 ror,ror,0.27,DE0 30,1957,1957.0,2057
DE0 30 ror,ror,0.25,DE0 30,1957,1957.0,2057
DE0 7 ror,ror,0.334,DE0 7,1957,1957.0,2057
DE0 17 ror,ror,0.08,DE0 17,1957,1957.0,2057
DE0 127 ror,ror,0.39,DE0 127,1957,1957.0,2057
DE0 60 ror,ror,0.2611,DE0 60,1957,1957.0,2057
DE0 69 ror,ror,0.11,DE0 69,1957,1957.0,2057
DE0 94 ror,ror,0.07,DE0 94,1957,1957.0,2057
DE0 60 ror,ror,0.09,DE0 60,1957,1957.0,2057
DE0 93 ror,ror,0.17,DE0 93,1957,1957.0,2057
DE0 82 ror,ror,0.04,DE0 82,1957,1957.0,2057
DE0 60 ror,ror,0.624,DE0 60,1957,1957.0,2057
DE0 30 ror,ror,0.04,DE0 30,1957,1957.0,2057
DE0 30 ror,ror,0.06,DE0 30,1957,1957.0,2057
DE0 60 ror,ror,0.3697,DE0 60,1957,1957.0,2057
DE0 26 ror,ror,0.0342,DE0 26,1957,1957.0,2057
DE0 125 ror,ror,0.045,DE0 125,1957,1957.0,2057
DE0 38 ror,ror,0.245,DE0 38,1957,1957.0,2057
DE0 53 ror,ror,0.5,DE0 53,1957,1957.0,2057
DE0 30 ror,ror,0.0421,DE0 30,1957,1957.0,2057
DE0 37 ror,ror,47.1,DE0 37,1957,1957.0,2057
DE0 12 ror,ror,0.06,DE0 12,1957,1957.0,2057
DE0 8 ror,ror,0.132,DE0 8,1957,1957.0,2057
DE0 76 ror,ror,0.41,DE0 76,1957,1957.0,2057
DE0 24 ror,ror,0.16,DE0 24,1957,1957.0,2057
DE0 28 ror,ror,0.108,DE0 28,1957,1957.0,2057
DE0 86 ror,ror,0.055,DE0 86,1957,1957.0,2057
DE0 83 ror,ror,0.32,DE0 83,1957,1957.0,2057
DE0 89 ror,ror,0.037,DE0 89,1957,1957.0,2057
DE0 53 ror,ror,26.56,DE0 53,1957,1957.0,2057
DE0 26 ror,ror,0.09,DE0 26,1957,1957.0,2057
DE0 7 ror,ror,1.3,DE0 7,1957,1957.0,2057
DE0 122 ror,ror,0.21,DE0 122,1957,1957.0,2057
DE0 17 ror,ror,0.04,DE0 17,1957,1957.0,2057
DE0 104 ror,ror,0.09,DE0 104,1957,1957.0,2057
DE0 98 ror,ror,0.034,DE0 98,1957,1957.0,2057
DE0 122 ror,ror,0.26,DE0 122,1957,1957.0,2057
DE0 47 ror,ror,0.165,DE0 47,1957,1957.0,2057
DE0 81 ror,ror,0.09,DE0 81,1957,1957.0,2057
DE0 60 ror,ror,0.04,DE0 60,1957,1957.0,2057
DE0 13 ror,ror,0.045,DE0 13,1957,1957.0,2057
DE0 5 ror,ror,0.095,DE0 5,1957,1957.0,2057
DE0 86 ror,ror,0.292,DE0 86,1957,1957.0,2057
DE0 86 ror,ror,0.056,DE0 86,1957,1957.0,2057
DE0 103 ror,ror,0.084,DE0 103,1957,1957.0,2057
DE0 86 ror,ror,0.078,DE0 86,1957,1957.0,2057
DE0 125 ror,ror,0.099,DE0 125,1957,1957.0,2057
DE0 94 ror,ror,0.067,DE0 94,1957,1957.0,2057
DE0 28 ror,ror,0.32,DE0 28,1957,1957.0,2057
DE0 53 ror,ror,0.135,DE0 53,1957,1957.0,2057
DE0 30 ror,ror,0.039,DE0 30,1957,1957.0,2057
DE0 76 ror,ror,0.045,DE0 76,1957,1957.0,2057
DE0 48 ror,ror,0.06,DE0 48,1957,1957.0,2057
DE0 101 ror,ror,0.045,DE0 101,1957,1957.0,2057
DE0 121 ror,ror,0.07,DE0 121,1957,1957.0,2057
DE0 8 ror,ror,0.27,DE0 8,1957,1957.0,2057
DE0 59 ror,ror,0.037,DE0 59,1957,1957.0,2057
DE0 40 ror,ror,0.075,DE0 40,1957,1957.0,2057
DE0 121 ror,ror,0.15403,DE0 121,1957,1957.0,2057
DE0 123 ror,ror,0.075,DE0 123,1957,1957.0,2057
DE0 53 ror,ror,0.075,DE0 53,1957,1957.0,2057
DE0 26 ror,ror,0.17,DE0 26,1957,1957.0,2057
DE0 28 ror,ror,0.045,DE0 28,1957,1957.0,2057
DE0 4 ror,ror,0.055,DE0 4,1957,1957.0,2057
DE0 8 ror,ror,0.5840000000000001,DE0 8,1957,1957.0,2057
DE0 24 ror,ror,0.037,DE0 24,1957,1957.0,2057
DE0 65 ror,ror,0.055,DE0 65,1957,1957.0,2057
DE0 8 ror,ror,0.4,DE0 8,1957,1957.0,2057
DE0 57 ror,ror,0.091,DE0 57,1957,1957.0,2057
DE0 63 ror,ror,0.15,DE0 63,1957,1957.0,2057
DE0 103 ror,ror,0.06,DE0 103,1957,1957.0,2057
DE0 81 ror,ror,0.036,DE0 81,1957,1957.0,2057
DE0 121 ror,ror,0.2,DE0 121,1957,1957.0,2057
DE0 8 ror,ror,31.3,DE0 8,1957,1957.0,2057
DE0 123 ror,ror,0.146,DE0 123,1957,1957.0,2057
DE0 8 ror,ror,0.655,DE0 8,1957,1957.0,2057
DE0 121 ror,ror,0.495,DE0 121,1957,1957.0,2057
DE0 86 ror,ror,0.145,DE0 86,1957,1957.0,2057
DE0 8 ror,ror,0.36,DE0 8,1957,1957.0,2057
DE0 100 ror,ror,0.44,DE0 100,1957,1957.0,2057
DE0 6 ror,ror,0.19,DE0 6,1957,1957.0,2057
DE0 7 ror,ror,0.165,DE0 7,1957,1957.0,2057
DE0 11 ror,ror,0.344,DE0 11,1957,1957.0,2057
DE0 30 ror,ror,0.64,DE0 30,1957,1957.0,2057
DE0 95 ror,ror,0.078,DE0 95,1957,1957.0,2057
DE0 12 ror,ror,0.048,DE0 12,1957,1957.0,2057
DE0 86 ror,ror,0.07,DE0 86,1957,1957.0,2057
DE0 103 ror,ror,0.043,DE0 103,1957,1957.0,2057
DE0 60 ror,ror,0.1,DE0 60,1957,1957.0,2057
DE0 81 ror,ror,0.0465,DE0 81,1957,1957.0,2057
DE0 111 ror,ror,0.09,DE0 111,1957,1957.0,2057
DE0 6 ror,ror,0.14,DE0 6,1957,1957.0,2057
DE0 38 ror,ror,19.0,DE0 38,1957,1957.0,2057
DE0 83 ror,ror,0.048,DE0 83,1957,1957.0,2057
DE0 30 ror,ror,0.045,DE0 30,1957,1957.0,2057
DE0 123 ror,ror,0.25,DE0 123,1957,1957.0,2057
DE0 40 ror,ror,0.6,DE0 40,1957,1957.0,2057
DE0 82 ror,ror,0.19,DE0 82,1957,1957.0,2057
DE0 70 ror,ror,0.045,DE0 70,1957,1957.0,2057
DE0 26 ror,ror,0.035,DE0 26,1957,1957.0,2057
DE0 50 ror,ror,0.585,DE0 50,1957,1957.0,2057
DE0 17 ror,ror,1.42,DE0 17,1957,1957.0,2057
DE0 96 ror,ror,0.49,DE0 96,1957,1957.0,2057
DE0 38 ror,ror,0.23,DE0 38,1957,1957.0,2057
DE0 83 ror,ror,0.4,DE0 83,1957,1957.0,2057
DE0 8 ror,ror,0.06,DE0 8,1957,1957.0,2057
DE0 85 ror,ror,0.055,DE0 85,1957,1957.0,2057
DE0 85 ror,ror,0.49,DE0 85,1957,1957.0,2057
DE0 60 ror,ror,0.053,DE0 60,1957,1957.0,2057
DE0 17 ror,ror,0.068,DE0 17,1957,1957.0,2057
DE0 63 ror,ror,0.124,DE0 63,1957,1957.0,2057
DE0 96 ror,ror,4.799999999999999,DE0 96,1957,1957.0,2057
DE0 8 ror,ror,0.095,DE0 8,1957,1957.0,2057
DE0 103 ror,ror,0.0378,DE0 103,1957,1957.0,2057
DE0 125 ror,ror,0.075,DE0 125,1957,1957.0,2057
DE0 81 ror,ror,0.03648,DE0 81,1957,1957.0,2057
DE0 13 ror,ror,0.08,DE0 13,1957,1957.0,2057
DE0 41 ror,ror,0.06,DE0 41,1957,1957.0,2057
DE0 125 ror,ror,0.089,DE0 125,1957,1957.0,2057
DE0 66 ror,ror,0.0954,DE0 66,1957,1957.0,2057
DE0 8 ror,ror,0.395,DE0 8,1957,1957.0,2057
DE0 95 ror,ror,0.114,DE0 95,1957,1957.0,2057
DE0 94 ror,ror,0.16,DE0 94,1957,1957.0,2057
DE0 26 ror,ror,0.18,DE0 26,1957,1957.0,2057
DE0 103 ror,ror,0.07,DE0 103,1957,1957.0,2057
DE0 7 ror,ror,0.04,DE0 7,1957,1957.0,2057
DE0 77 ror,ror,0.15,DE0 77,1957,1957.0,2057
DE0 30 ror,ror,0.09,DE0 30,1957,1957.0,2057
DE0 60 ror,ror,0.16,DE0 60,1957,1957.0,2057
DE0 11 ror,ror,0.095,DE0 11,1957,1957.0,2057
DE0 47 ror,ror,1.893,DE0 47,1957,1957.0,2057
DE0 76 ror,ror,1.0,DE0 76,1957,1957.0,2057
DE0 126 lignite,lignite,3406.0,DE0 126,1965,2009.0,2054
DE0 9 CCGT,CCGT,525.09170841,DE0 9,2007,2007.0,2047
DE0 39 CCGT,CCGT,763.08291438,DE0 39,1976,2011.0,2051
DE0 70 CCGT,CCGT,1771.71231111,DE0 70,2010,2011.0,2051
DE0 62 lignite,lignite,2790.0,DE0 62,1981,1996.0,2041
DE0 113 OCGT,OCGT,206.51088772,DE0 113,1981,2017.0,2057
DE0 114 CCGT,CCGT,1548.8316579,DE0 114,2006,2013.0,2053
DE0 101 CCGT,CCGT,327.3953098,DE0 101,1995,1995.0,2035
DE0 47 lignite,lignite,1750.0,DE0 47,1999,2000.0,2045
DE0 126 lignite,lignite,2091.0,DE0 126,1972,1976.0,2021
DE0 18 CCGT,CCGT,968.586431916,DE0 18,1976,2000.0,2040
DE0 31 CCGT,CCGT,15.110552760000001,DE0 31,2003,2003.0,2043
DE0 65 CCGT,CCGT,795.82244536,DE0 65,1973,1984.0,2024
DE0 113 CCGT,CCGT,559.09045212,DE0 113,1996,1996.0,2036
DE0 122 lignite,lignite,2427.0,DE0 122,1979,2012.0,2057
DE0 0 CCGT,CCGT,444.50209369,DE0 0,1998,1998.0,2038
DE0 126 CCGT,CCGT,737.89865978,DE0 126,2000,2000.0,2040
DE0 35 CCGT,CCGT,2313.17378501,DE0 35,1973,2010.0,2050
DE0 126 lignite,lignite,562.0,DE0 126,1966,1990.0,2035
DE0 97 OCGT,OCGT,181.32663312,DE0 97,1975,2000.0,2040
DE0 99 lignite,lignite,900.0,DE0 99,1996,1996.0,2041
DE0 122 lignite,lignite,1500.0,DE0 122,1997,1998.0,2043
DE0 80 CCGT,CCGT,559.720058485,DE0 80,2016,2016.0,2056
DE0 74 CCGT,CCGT,155.512772155,DE0 74,2004,2010.0,2050
DE0 19 CCGT,CCGT,289.6189279,DE0 19,1998,2013.0,2053
DE0 47 CCGT,CCGT,210.28852591,DE0 47,1996,2010.0,2050
DE0 30 CCGT,CCGT,214.0661641,DE0 30,1979,2001.0,2041
DE0 80 OCGT,OCGT,404.20728633,DE0 80,1978,2006.0,2046
DE0 17 CCGT,CCGT,820.880778687,DE0 17,1980,2004.0,2044
DE0 46 OCGT,OCGT,88.1448911,DE0 46,2004,2004.0,2044
DE0 58 oil,oil,333.5,DE0 58,1972,2011.0,2051
DE0 13 CCGT,CCGT,188.8819095,DE0 13,2005,2005.0,2045
DE0 42 oil,oil,256.0,DE0 42,1982,1982.0,2022
DE0 65 CCGT,CCGT,1070.3308205,DE0 65,1994,1994.0,2034
DE0 126 OCGT,OCGT,1441.79857585,DE0 126,1994,1994.0,2034
DE0 113 OCGT,OCGT,181.32663312,DE0 113,1972,1998.0,2038
DE0 10 lignite,lignite,352.0,DE0 10,1985,2002.0,2047
DE0 74 CCGT,CCGT,1099.166792017,DE0 74,2005,2016.0,2056
DE0 17 OCGT,OCGT,184.663173633556,DE0 17,1994,1994.0,2034
DE0 9 OCGT,OCGT,314.8031825,DE0 9,1994,1994.0,2034
DE0 19 OCGT,OCGT,125.921273,DE0 19,1994,1994.0,2034
DE0 49 OCGT,OCGT,71.77512561,DE0 49,2007,2007.0,2047
DE0 78 OCGT,OCGT,13.85134003,DE0 78,1996,1996.0,2036
DE0 78 CCGT,CCGT,137.380108843,DE0 78,1999,2014.0,2054
DE0 103 OCGT,OCGT,20.14740368,DE0 103,2017,2017.0,2057
DE0 9 OCGT,OCGT,32.73953098,DE0 9,2004,2004.0,2044
DE0 37 CCGT,CCGT,153.62395306,DE0 37,1971,2009.0,2049
DE0 57 oil,oil,24.8,DE0 57,2011,2011.0,2051
DE0 29 OCGT,OCGT,36.769011716,DE0 29,2018,2018.0,2058
DE0 60 OCGT,OCGT,92.04845056299999,DE0 60,2002,2002.0,2042
DE0 83 OCGT,OCGT,93.18174202,DE0 83,1996,1996.0,2036
DE0 63 CCGT,CCGT,50.3685092,DE0 63,1998,1998.0,2038
DE0 99 lignite,lignite,49.0,DE0 99,1996,1996.0,2041
DE0 62 lignite,lignite,74.0,DE0 62,1999,1999.0,2044
DE0 18 OCGT,OCGT,119.121524258,DE0 18,2013,2013.0,2053
DE0 8 lignite,lignite,147.6,DE0 8,1988,2010.0,2055
DE0 95 OCGT,OCGT,16.999371855,DE0 95,2001,2001.0,2041
DE0 39 OCGT,OCGT,15.866080398,DE0 39,2011,2011.0,2051
DE0 8 CCGT,CCGT,16.508278890299998,DE0 8,1993,1993.0,2033
DE0 41 CCGT,CCGT,184.474664945,DE0 41,1981,1981.0,2021
DE0 61 CCGT,CCGT,201.4740368,DE0 61,1994,1994.0,2034
DE0 19 CCGT,CCGT,16.36976549,DE0 19,2000,2000.0,2040
DE0 15 OCGT,OCGT,28.96189279,DE0 15,1994,1994.0,2034
DE0 99 CCGT,CCGT,49.10929647,DE0 99,1998,1998.0,2038
DE0 108 CCGT,CCGT,131.08404519299998,DE0 108,2005,2005.0,2045
DE0 99 CCGT,CCGT,192.785468963,DE0 99,2005,2013.0,2053
DE0 60 oil,oil,92.8,DE0 60,1982,1982.0,2022
DE0 111 OCGT,OCGT,23.799120596999998,DE0 111,2014,2014.0,2054
DE0 25 OCGT,OCGT,18.510427131,DE0 25,1996,1996.0,2036
DE0 59 OCGT,OCGT,23.673199324000002,DE0 59,1998,1998.0,2038
DE0 7 OCGT,OCGT,37.7763819,DE0 7,2017,2017.0,2057
DE0 9 OCGT,OCGT,55.40536012,DE0 9,2013,2013.0,2053
DE0 78 CCGT,CCGT,229.17671686,DE0 78,1996,1996.0,2036
DE0 44 OCGT,OCGT,27.073073695,DE0 44,2005,2005.0,2045
DE0 109 CCGT,CCGT,103.25544386,DE0 109,2005,2005.0,2045
DE0 77 CCGT,CCGT,176.919388565,DE0 77,1994,1994.0,2034
DE0 43 OCGT,OCGT,22.413986594,DE0 43,1994,1994.0,2034
DE0 66 OCGT,OCGT,13.095812392000001,DE0 66,2014,2014.0,2054
DE0 118 OCGT,OCGT,14.355025122,DE0 118,1999,1999.0,2039
DE0 117 OCGT,OCGT,16.999371855,DE0 117,1996,1996.0,2036
DE0 99 CCGT,CCGT,133.47654938,DE0 99,2000,2000.0,2040
DE0 109 OCGT,OCGT,26.065703511,DE0 109,2004,2004.0,2044
DE0 31 CCGT,CCGT,516.2772193,DE0 31,1997,1997.0,2037
DE0 46 OCGT,OCGT,173.393592921,DE0 46,1994,2018.0,2058
DE0 43 OCGT,OCGT,33.99874371,DE0 43,1996,1996.0,2036
DE0 47 lignite,lignite,31.0,DE0 47,1994,1994.0,2039
DE0 99 OCGT,OCGT,50.3685092,DE0 99,1997,1997.0,2037
DE0 0 OCGT,OCGT,74.29355107,DE0 0,2007,2007.0,2047
DE0 36 OCGT,OCGT,16.747529309,DE0 36,2012,2016.0,2056
DE0 113 OCGT,OCGT,103.003601314,DE0 113,1996,1996.0,2036
DE0 89 oil,oil,11.4,DE0 89,1988,1988.0,2028
DE0 102 CCGT,CCGT,47.220477375,DE0 102,2005,2005.0,2045
DE0 115 CCGT,CCGT,94.44095475,DE0 115,1997,1997.0,2037
DE0 69 OCGT,OCGT,16.873450582,DE0 69,2000,2000.0,2040
DE0 12 CCGT,CCGT,125.921273,DE0 12,1920,1995.0,2035
DE0 57 OCGT,OCGT,25.1842546,DE0 57,1995,1995.0,2035
DE0 113 OCGT,OCGT,231.065535955,DE0 113,1987,1989.0,2029
DE0 38 OCGT,OCGT,12.214363481,DE0 38,1994,1994.0,2034
DE0 68 CCGT,CCGT,135.99497484,DE0 68,1996,1996.0,2036
DE0 18 CCGT,CCGT,141.157747033,DE0 18,1999,1999.0,2039
DE0 89 OCGT,OCGT,176.2897822,DE0 89,1954,2014.0,2054
DE0 92 CCGT,CCGT,197.69639861,DE0 92,2015,2015.0,2055
DE0 43 CCGT,CCGT,125.921273,DE0 43,2015,2015.0,2055
DE0 51 OCGT,OCGT,14.355025122,DE0 51,1999,1999.0,2039
DE0 56 OCGT,OCGT,27.70268006,DE0 56,1994,1994.0,2034
DE0 79 OCGT,OCGT,48.605611378,DE0 79,2012,2012.0,2052
DE0 45 CCGT,CCGT,153.62395306,DE0 45,1994,1994.0,2034
DE0 116 oil,oil,4.8,DE0 116,1997,1997.0,2037
DE0 18 OCGT,OCGT,121.514028445,DE0 18,2012,2012.0,2052
DE0 123 OCGT,OCGT,318.58082069,DE0 123,1971,1997.0,2037
DE0 118 CCGT,CCGT,59.18299831,DE0 118,2013,2013.0,2053
DE0 100 CCGT,CCGT,98.21859294,DE0 100,2011,2011.0,2051
DE0 0 OCGT,OCGT,16.36976549,DE0 0,2013,2013.0,2053
DE0 126 OCGT,OCGT,12.843969845999998,DE0 126,2000,2000.0,2040
DE0 126 OCGT,OCGT,26.569388603,DE0 126,2012,2012.0,2052
DE0 69 CCGT,CCGT,12.340284754,DE0 69,2011,2011.0,2051
DE0 31 OCGT,OCGT,15.740159125,DE0 31,2008,2008.0,2048
DE0 126 lignite,lignite,2120.0,DE0 126,2012,2012.0,2057
DE0 14 OCGT,OCGT,16.999371855,DE0 14,1995,1995.0,2035
DE0 35 OCGT,OCGT,83.10804018,DE0 35,1996,1996.0,2036
DE0 31 OCGT,OCGT,14.480946395,DE0 31,1991,1991.0,2031
DE0 36 OCGT,OCGT,31.984003341999998,DE0 36,1996,1996.0,2036
DE0 17 OCGT,OCGT,42.4858375102,DE0 17,1992,2014.0,2054
DE0 9 OCGT,OCGT,13.977261302999999,DE0 9,1991,2005.0,2045
DE0 34 OCGT,OCGT,31.48031825,DE0 34,1994,1994.0,2034
DE0 85 CCGT,CCGT,35.635720259,DE0 85,2005,2014.0,2054
DE0 101 OCGT,OCGT,43.190996639,DE0 101,1998,1998.0,2038
DE0 83 lignite,lignite,23.3,DE0 83,1993,1993.0,2038
DE0 83 OCGT,OCGT,29.339656609000002,DE0 83,1993,1993.0,2033
DE0 62 lignite,lignite,45.0,DE0 62,1997,1997.0,2042
DE0 100 lignite,lignite,33.5,DE0 100,1989,1989.0,2034
DE0 44 CCGT,CCGT,98.21859294,DE0 44,2016,2016.0,2056
DE0 79 OCGT,OCGT,27.70268006,DE0 79,2016,2016.0,2056
DE0 114 lignite,lignite,176.0,DE0 114,1959,1988.0,2033
DE0 101 OCGT,OCGT,16.873450582,DE0 101,2013,2013.0,2053
DE0 126 OCGT,OCGT,23.799120596999998,DE0 126,1992,1992.0,2032
DE0 114 OCGT,OCGT,19.014112222999998,DE0 114,1996,1996.0,2036
DE0 60 CCGT,CCGT,29.339656609000002,DE0 60,2011,2013.0,2053
DE0 4 OCGT,OCGT,38.657830811,DE0 4,2004,2004.0,2044
DE0 114 CCGT,CCGT,65.35314068699999,DE0 114,1996,1996.0,2036
DE0 33 OCGT,OCGT,24.554648235,DE0 33,2014,2014.0,2054
DE0 52 CCGT,CCGT,48.857453924,DE0 52,1992,2013.0,2053
DE0 114 lignite,lignite,0.0,DE0 114,1993,1993.0,2038
DE0 77 lignite,lignite,45.0,DE0 77,1979,1979.0,2024
