snapshot,DE0 0 onwind,DE0 0 solar,DE0 1 onwind,DE0 1 solar,DE0 2 onwind,DE0 2 solar,DE0 3 onwind,DE0 3 solar,DE0 4 onwind,DE0 4 solar,DE0 5 onwind,DE0 5 solar
2013-02-19 12:00:00,0.397,0.094,0.202,0.192,0.185,0.101,0.292,0.266,0.516,0.395,0.223,0.1
2013-02-19 13:00:00,0.41000000000000003,0.079,0.185,0.112,0.187,0.082,0.326,0.231,0.507,0.279,0.217,0.108
2013-02-19 14:00:00,0.336,0.052000000000000005,0.137,0.06,0.159,0.06,0.308,0.115,0.432,0.14,0.178,0.077
2013-02-19 15:00:00,0.289,0.016,0.126,0.023,0.149,0.029,0.316,0.043000000000000003,0.426,0.036000000000000004,0.14200000000000002,0.031
2013-02-19 16:00:00,0.323,0.0,0.156,0.0,0.188,0.0,0.356,0.0,0.468,0.0,0.169,0.0
2013-02-19 17:00:00,0.329,0.0,0.166,0.0,0.197,0.0,0.361,0.0,0.41600000000000004,0.0,0.216,0.0
2013-02-19 18:00:00,0.31,0.0,0.154,0.0,0.17400000000000002,0.0,0.357,0.0,0.442,0.0,0.221,0.0
2013-02-19 19:00:00,0.254,0.0,0.14100000000000001,0.0,0.161,0.0,0.34500000000000003,0.0,0.45,0.0,0.219,0.0
2013-02-19 20:00:00,0.217,0.0,0.125,0.0,0.186,0.0,0.324,0.0,0.338,0.0,0.241,0.0
2013-02-19 21:00:00,0.20600000000000002,0.0,0.14,0.0,0.232,0.0,0.322,0.0,0.361,0.0,0.279,0.0
2013-02-19 22:00:00,0.2,0.0,0.135,0.0,0.257,0.0,0.305,0.0,0.43,0.0,0.28400000000000003,0.0
2013-02-19 23:00:00,0.20400000000000001,0.0,0.105,0.0,0.23800000000000002,0.0,0.309,0.0,0.41600000000000004,0.0,0.281,0.0
2013-02-20 00:00:00,0.212,0.0,0.089,0.0,0.20400000000000001,0.0,0.337,0.0,0.393,0.0,0.281,0.0
2013-02-20 01:00:00,0.217,0.0,0.08700000000000001,0.0,0.189,0.0,0.333,0.0,0.47900000000000004,0.0,0.276,0.0
2013-02-20 02:00:00,0.25,0.0,0.101,0.0,0.181,0.0,0.304,0.0,0.419,0.0,0.272,0.0
2013-02-20 03:00:00,0.261,0.0,0.125,0.0,0.177,0.0,0.31,0.0,0.403,0.0,0.26,0.0
2013-02-20 04:00:00,0.255,0.0,0.155,0.0,0.165,0.0,0.264,0.0,0.468,0.0,0.23800000000000002,0.0
2013-02-20 05:00:00,0.243,0.0,0.171,0.0,0.171,0.0,0.259,0.0,0.457,0.0,0.254,0.0
2013-02-20 06:00:00,0.20600000000000002,0.023,0.169,0.013000000000000001,0.156,0.005,0.254,0.005,0.406,0.014,0.25,0.009000000000000001
2013-02-20 07:00:00,0.154,0.15,0.147,0.153,0.14400000000000002,0.15,0.255,0.09,0.321,0.079,0.20600000000000002,0.147
2013-02-20 08:00:00,0.167,0.31,0.176,0.392,0.218,0.401,0.35000000000000003,0.202,0.439,0.148,0.229,0.354
2013-02-20 09:00:00,0.177,0.432,0.177,0.602,0.225,0.5730000000000001,0.394,0.298,0.512,0.192,0.23900000000000002,0.464
2013-02-20 10:00:00,0.163,0.423,0.159,0.675,0.20600000000000002,0.5740000000000001,0.367,0.261,0.464,0.216,0.222,0.435
2013-02-20 11:00:00,0.159,0.375,0.159,0.616,0.196,0.522,0.34800000000000003,0.28400000000000003,0.429,0.214,0.20600000000000002,0.398
2013-02-20 12:00:00,0.162,0.395,0.168,0.532,0.197,0.41100000000000003,0.34800000000000003,0.23,0.41600000000000004,0.164,0.199,0.34800000000000003
2013-02-20 13:00:00,0.169,0.255,0.179,0.388,0.21,0.352,0.365,0.23900000000000002,0.41000000000000003,0.111,0.209,0.28800000000000003
2013-02-20 14:00:00,0.179,0.18,0.194,0.209,0.227,0.215,0.355,0.181,0.327,0.052000000000000005,0.227,0.17200000000000001
2013-02-20 15:00:00,0.165,0.062,0.189,0.075,0.218,0.08700000000000001,0.309,0.058,0.323,0.013000000000000001,0.209,0.065
2013-02-20 16:00:00,0.186,0.0,0.20700000000000002,0.003,0.24,0.005,0.343,0.0,0.385,0.0,0.23800000000000002,0.001
2013-02-20 17:00:00,0.214,0.0,0.244,0.0,0.281,0.0,0.356,0.0,0.367,0.0,0.279,0.0
2013-02-20 18:00:00,0.224,0.0,0.254,0.0,0.308,0.0,0.34600000000000003,0.0,0.319,0.0,0.299,0.0
2013-02-20 19:00:00,0.223,0.0,0.271,0.0,0.311,0.0,0.331,0.0,0.304,0.0,0.302,0.0
2013-02-20 20:00:00,0.21,0.0,0.27,0.0,0.303,0.0,0.33,0.0,0.292,0.0,0.299,0.0
2013-02-20 21:00:00,0.198,0.0,0.268,0.0,0.29,0.0,0.35100000000000003,0.0,0.276,0.0,0.297,0.0
2013-02-20 22:00:00,0.194,0.0,0.271,0.0,0.28500000000000003,0.0,0.362,0.0,0.254,0.0,0.297,0.0
2013-02-20 23:00:00,0.201,0.0,0.28,0.0,0.274,0.0,0.35000000000000003,0.0,0.23500000000000001,0.0,0.305,0.0
2013-02-21 00:00:00,0.20800000000000002,0.0,0.292,0.0,0.266,0.0,0.34400000000000003,0.0,0.227,0.0,0.306,0.0
2013-02-21 01:00:00,0.215,0.0,0.292,0.0,0.262,0.0,0.34900000000000003,0.0,0.23500000000000001,0.0,0.298,0.0
2013-02-21 02:00:00,0.224,0.0,0.27,0.0,0.24,0.0,0.377,0.0,0.23,0.0,0.28200000000000003,0.0
2013-02-21 03:00:00,0.224,0.0,0.242,0.0,0.256,0.0,0.38,0.0,0.21,0.0,0.28500000000000003,0.0
2013-02-21 04:00:00,0.218,0.0,0.23,0.0,0.274,0.0,0.377,0.0,0.195,0.0,0.292,0.0
2013-02-21 05:00:00,0.214,0.0,0.245,0.0,0.293,0.0,0.387,0.0,0.182,0.0,0.297,0.0
2013-02-21 06:00:00,0.20600000000000002,0.03,0.262,0.016,0.306,0.006,0.377,0.006,0.156,0.015,0.297,0.012
2013-02-21 07:00:00,0.185,0.168,0.262,0.14100000000000001,0.274,0.14400000000000002,0.328,0.083,0.129,0.09,0.299,0.153
2013-02-21 08:00:00,0.224,0.367,0.335,0.333,0.325,0.317,0.33,0.189,0.178,0.179,0.382,0.316
2013-02-21 09:00:00,0.21,0.429,0.37,0.489,0.391,0.423,0.394,0.27,0.224,0.20500000000000002,0.389,0.357
2013-02-21 10:00:00,0.182,0.40900000000000003,0.37,0.499,0.41000000000000003,0.398,0.374,0.259,0.232,0.202,0.374,0.357
2013-02-21 11:00:00,0.17,0.45,0.34600000000000003,0.419,0.397,0.364,0.338,0.245,0.23,0.185,0.361,0.42
2013-02-21 12:00:00,0.178,0.419,0.34500000000000003,0.396,0.382,0.299,0.326,0.266,0.23500000000000001,0.191,0.358,0.40900000000000003
2013-02-21 13:00:00,0.201,0.296,0.35100000000000003,0.332,0.373,0.225,0.322,0.20500000000000002,0.248,0.167,0.359,0.28500000000000003
2013-02-21 14:00:00,0.232,0.159,0.355,0.225,0.363,0.17300000000000001,0.315,0.127,0.243,0.107,0.352,0.168
2013-02-21 15:00:00,0.24,0.07200000000000001,0.322,0.081,0.31,0.07200000000000001,0.281,0.052000000000000005,0.181,0.031,0.306,0.082
2013-02-21 16:00:00,0.277,0.0,0.336,0.004,0.311,0.005,0.292,0.0,0.192,0.0,0.31,0.003
2013-02-21 17:00:00,0.321,0.0,0.37,0.0,0.32,0.0,0.311,0.0,0.219,0.0,0.308,0.0
2013-02-21 18:00:00,0.339,0.0,0.39,0.0,0.321,0.0,0.306,0.0,0.23,0.0,0.297,0.0
2013-02-21 19:00:00,0.341,0.0,0.39,0.0,0.36,0.0,0.321,0.0,0.225,0.0,0.291,0.0
2013-02-21 20:00:00,0.33,0.0,0.38,0.0,0.33,0.0,0.338,0.0,0.20700000000000002,0.0,0.299,0.0
2013-02-21 21:00:00,0.353,0.0,0.392,0.0,0.321,0.0,0.34800000000000003,0.0,0.198,0.0,0.322,0.0
2013-02-21 22:00:00,0.374,0.0,0.396,0.0,0.292,0.0,0.359,0.0,0.194,0.0,0.354,0.0
2013-02-21 23:00:00,0.382,0.0,0.4,0.0,0.271,0.0,0.355,0.0,0.188,0.0,0.356,0.0
2013-02-22 00:00:00,0.387,0.0,0.387,0.0,0.261,0.0,0.31,0.0,0.182,0.0,0.355,0.0
2013-02-22 01:00:00,0.388,0.0,0.342,0.0,0.26,0.0,0.27,0.0,0.18,0.0,0.341,0.0
2013-02-22 02:00:00,0.388,0.0,0.327,0.0,0.27,0.0,0.244,0.0,0.187,0.0,0.323,0.0
2013-02-22 03:00:00,0.382,0.0,0.335,0.0,0.268,0.0,0.20500000000000002,0.0,0.20400000000000001,0.0,0.34800000000000003,0.0
2013-02-22 04:00:00,0.37,0.0,0.33,0.0,0.252,0.0,0.199,0.0,0.232,0.0,0.34800000000000003,0.0
2013-02-22 05:00:00,0.374,0.0,0.356,0.0,0.255,0.0,0.211,0.0,0.253,0.0,0.321,0.0
2013-02-22 06:00:00,0.378,0.023,0.342,0.015,0.23500000000000001,0.007,0.194,0.004,0.265,0.019,0.314,0.013000000000000001
2013-02-22 07:00:00,0.393,0.138,0.41600000000000004,0.114,0.231,0.154,0.181,0.08,0.257,0.111,0.332,0.146
2013-02-22 08:00:00,0.488,0.302,0.545,0.228,0.34500000000000003,0.425,0.275,0.215,0.28500000000000003,0.23,0.454,0.333
2013-02-22 09:00:00,0.516,0.34,0.587,0.34400000000000003,0.361,0.5,0.336,0.298,0.361,0.306,0.466,0.41100000000000003
2013-02-22 10:00:00,0.492,0.31,0.5650000000000001,0.335,0.326,0.34500000000000003,0.367,0.31,0.364,0.28200000000000003,0.446,0.304
2013-02-22 11:00:00,0.464,0.294,0.523,0.342,0.31,0.34900000000000003,0.379,0.316,0.364,0.249,0.442,0.304
2013-02-22 12:00:00,0.442,0.254,0.483,0.279,0.32,0.321,0.396,0.274,0.358,0.245,0.454,0.31
2013-02-22 13:00:00,0.426,0.17400000000000002,0.449,0.20600000000000002,0.352,0.23800000000000002,0.41500000000000004,0.23900000000000002,0.34800000000000003,0.182,0.47600000000000003,0.224
2013-02-22 14:00:00,0.404,0.093,0.41300000000000003,0.122,0.391,0.152,0.419,0.15,0.323,0.106,0.487,0.18
2013-02-22 15:00:00,0.333,0.029,0.341,0.044,0.39,0.066,0.36,0.048,0.302,0.032,0.434,0.067
2013-02-22 16:00:00,0.254,0.0,0.28500000000000003,0.001,0.353,0.005,0.335,0.0,0.403,0.0,0.42,0.003
2013-02-22 17:00:00,0.23500000000000001,0.0,0.28,0.0,0.377,0.0,0.366,0.0,0.47600000000000003,0.0,0.436,0.0
2013-02-22 18:00:00,0.23500000000000001,0.0,0.281,0.0,0.37,0.0,0.36,0.0,0.49,0.0,0.45,0.0
2013-02-22 19:00:00,0.227,0.0,0.292,0.0,0.387,0.0,0.365,0.0,0.443,0.0,0.418,0.0
2013-02-22 20:00:00,0.216,0.0,0.268,0.0,0.338,0.0,0.37,0.0,0.403,0.0,0.423,0.0
2013-02-22 21:00:00,0.24,0.0,0.246,0.0,0.304,0.0,0.38,0.0,0.382,0.0,0.404,0.0
2013-02-22 22:00:00,0.232,0.0,0.213,0.0,0.318,0.0,0.381,0.0,0.361,0.0,0.423,0.0
2013-02-22 23:00:00,0.19,0.0,0.196,0.0,0.319,0.0,0.358,0.0,0.363,0.0,0.429,0.0
2013-02-23 00:00:00,0.17,0.0,0.156,0.0,0.321,0.0,0.318,0.0,0.363,0.0,0.41200000000000003,0.0
2013-02-23 01:00:00,0.171,0.0,0.14100000000000001,0.0,0.303,0.0,0.311,0.0,0.365,0.0,0.402,0.0
2013-02-23 02:00:00,0.20700000000000002,0.0,0.129,0.0,0.319,0.0,0.311,0.0,0.364,0.0,0.4,0.0
2013-02-23 03:00:00,0.209,0.0,0.136,0.0,0.314,0.0,0.311,0.0,0.369,0.0,0.396,0.0
2013-02-23 04:00:00,0.203,0.0,0.124,0.0,0.307,0.0,0.355,0.0,0.432,0.0,0.396,0.0
2013-02-23 05:00:00,0.181,0.0,0.111,0.0,0.297,0.0,0.36,0.0,0.461,0.0,0.39,0.0
2013-02-23 06:00:00,0.18,0.015,0.096,0.011,0.307,0.002,0.396,0.01,0.457,0.021,0.38,0.002
2013-02-23 07:00:00,0.151,0.075,0.095,0.1,0.325,0.04,0.42,0.124,0.46,0.092,0.419,0.036000000000000004
2013-02-23 08:00:00,0.157,0.079,0.095,0.219,0.446,0.082,0.533,0.28300000000000003,0.499,0.156,0.504,0.093
2013-02-23 09:00:00,0.151,0.1,0.08,0.26,0.497,0.11,0.628,0.404,0.523,0.2,0.516,0.164
2013-02-23 10:00:00,0.137,0.137,0.069,0.28600000000000003,0.481,0.131,0.631,0.427,0.532,0.213,0.516,0.20500000000000002
2013-02-23 11:00:00,0.113,0.161,0.068,0.295,0.463,0.14400000000000002,0.628,0.485,0.527,0.2,0.493,0.136
2013-02-23 12:00:00,0.089,0.189,0.083,0.294,0.451,0.157,0.634,0.444,0.516,0.138,0.455,0.092
2013-02-23 13:00:00,0.083,0.193,0.101,0.25,0.438,0.109,0.641,0.276,0.49,0.089,0.426,0.067
2013-02-23 14:00:00,0.07100000000000001,0.125,0.106,0.17300000000000001,0.406,0.067,0.618,0.124,0.41500000000000004,0.043000000000000003,0.39,0.043000000000000003
2013-02-23 15:00:00,0.074,0.047,0.132,0.069,0.314,0.025,0.5690000000000001,0.037,0.41200000000000003,0.01,0.323,0.017
2013-02-23 16:00:00,0.108,0.0,0.131,0.003,0.247,0.0,0.589,0.0,0.48,0.0,0.28500000000000003,0.0
2013-02-23 17:00:00,0.109,0.0,0.126,0.0,0.23800000000000002,0.0,0.62,0.0,0.489,0.0,0.265,0.0
2013-02-23 18:00:00,0.077,0.0,0.107,0.0,0.243,0.0,0.628,0.0,0.483,0.0,0.254,0.0
2013-02-23 19:00:00,0.059000000000000004,0.0,0.097,0.0,0.27,0.0,0.614,0.0,0.468,0.0,0.222,0.0
2013-02-23 20:00:00,0.055,0.0,0.09,0.0,0.28,0.0,0.585,0.0,0.417,0.0,0.197,0.0
2013-02-23 21:00:00,0.049,0.0,0.083,0.0,0.28500000000000003,0.0,0.562,0.0,0.381,0.0,0.202,0.0
2013-02-23 22:00:00,0.053,0.0,0.077,0.0,0.28500000000000003,0.0,0.551,0.0,0.382,0.0,0.226,0.0
2013-02-23 23:00:00,0.059000000000000004,0.0,0.079,0.0,0.257,0.0,0.516,0.0,0.359,0.0,0.252,0.0
2013-02-24 00:00:00,0.059000000000000004,0.0,0.093,0.0,0.255,0.0,0.51,0.0,0.309,0.0,0.242,0.0
2013-02-24 01:00:00,0.06,0.0,0.095,0.0,0.259,0.0,0.514,0.0,0.268,0.0,0.225,0.0
2013-02-24 02:00:00,0.06,0.0,0.095,0.0,0.25,0.0,0.515,0.0,0.211,0.0,0.218,0.0
2013-02-24 03:00:00,0.059000000000000004,0.0,0.092,0.0,0.243,0.0,0.507,0.0,0.213,0.0,0.20500000000000002,0.0
2013-02-24 04:00:00,0.056,0.0,0.084,0.0,0.23800000000000002,0.0,0.483,0.0,0.211,0.0,0.194,0.0
2013-02-24 05:00:00,0.046,0.0,0.065,0.0,0.23800000000000002,0.0,0.423,0.0,0.209,0.0,0.19,0.0
2013-02-24 06:00:00,0.034,0.004,0.048,0.004,0.23800000000000002,0.0,0.428,0.001,0.201,0.005,0.18,0.005
2013-02-24 07:00:00,0.034,0.036000000000000004,0.047,0.039,0.214,0.035,0.449,0.019,0.165,0.027,0.15,0.059000000000000004
2013-02-24 08:00:00,0.026000000000000002,0.156,0.034,0.135,0.26,0.105,0.41600000000000004,0.039,0.161,0.045,0.124,0.115
2013-02-24 09:00:00,0.011,0.34800000000000003,0.023,0.248,0.28400000000000003,0.17,0.355,0.063,0.221,0.061,0.123,0.171
2013-02-24 10:00:00,0.006,0.388,0.022,0.338,0.265,0.196,0.337,0.083,0.272,0.082,0.11800000000000001,0.248
2013-02-24 11:00:00,0.005,0.394,0.023,0.306,0.241,0.191,0.323,0.08600000000000001,0.321,0.146,0.112,0.272
2013-02-24 12:00:00,0.005,0.362,0.025,0.28600000000000003,0.232,0.133,0.28800000000000003,0.08,0.332,0.16,0.116,0.264
2013-02-24 13:00:00,0.006,0.261,0.026000000000000002,0.251,0.224,0.093,0.248,0.065,0.257,0.14,0.126,0.20800000000000002
2013-02-24 14:00:00,0.006,0.133,0.024,0.17500000000000002,0.188,0.065,0.214,0.051000000000000004,0.191,0.093,0.126,0.14200000000000002
2013-02-24 15:00:00,0.007,0.032,0.022,0.064,0.145,0.041,0.20800000000000002,0.029,0.181,0.031,0.11900000000000001,0.069
2013-02-24 16:00:00,0.01,0.0,0.022,0.004,0.171,0.005,0.278,0.0,0.232,0.0,0.157,0.004
2013-02-24 17:00:00,0.019,0.0,0.029,0.0,0.217,0.0,0.314,0.0,0.252,0.0,0.195,0.0
2013-02-24 18:00:00,0.026000000000000002,0.0,0.037,0.0,0.222,0.0,0.306,0.0,0.211,0.0,0.213,0.0
2013-02-24 19:00:00,0.026000000000000002,0.0,0.036000000000000004,0.0,0.20600000000000002,0.0,0.292,0.0,0.169,0.0,0.213,0.0
2013-02-24 20:00:00,0.024,0.0,0.028,0.0,0.169,0.0,0.273,0.0,0.146,0.0,0.198,0.0
2013-02-24 21:00:00,0.023,0.0,0.023,0.0,0.14300000000000002,0.0,0.246,0.0,0.152,0.0,0.184,0.0
2013-02-24 22:00:00,0.027,0.0,0.019,0.0,0.134,0.0,0.229,0.0,0.17200000000000001,0.0,0.17200000000000001,0.0
2013-02-24 23:00:00,0.033,0.0,0.017,0.0,0.14,0.0,0.221,0.0,0.194,0.0,0.17200000000000001,0.0
2013-02-25 00:00:00,0.037,0.0,0.017,0.0,0.15,0.0,0.20600000000000002,0.0,0.211,0.0,0.181,0.0
2013-02-25 01:00:00,0.028,0.0,0.017,0.0,0.159,0.0,0.20600000000000002,0.0,0.23,0.0,0.198,0.0
2013-02-25 02:00:00,0.021,0.0,0.016,0.0,0.17200000000000001,0.0,0.211,0.0,0.25,0.0,0.233,0.0
2013-02-25 03:00:00,0.022,0.0,0.018000000000000002,0.0,0.20400000000000001,0.0,0.231,0.0,0.268,0.0,0.23800000000000002,0.0
2013-02-25 04:00:00,0.033,0.0,0.019,0.0,0.225,0.0,0.251,0.0,0.256,0.0,0.216,0.0
2013-02-25 05:00:00,0.041,0.0,0.021,0.0,0.212,0.0,0.26,0.0,0.265,0.0,0.222,0.0
2013-02-25 06:00:00,0.037,0.009000000000000001,0.029,0.024,0.214,0.005,0.27,0.004,0.251,0.002,0.218,0.003
2013-02-25 07:00:00,0.028,0.078,0.029,0.163,0.187,0.077,0.248,0.044,0.229,0.026000000000000002,0.185,0.028
2013-02-25 08:00:00,0.022,0.248,0.019,0.355,0.15,0.138,0.267,0.078,0.23500000000000001,0.054,0.156,0.057
2013-02-25 09:00:00,0.028,0.328,0.012,0.528,0.194,0.161,0.336,0.096,0.259,0.078,0.161,0.085
2013-02-25 10:00:00,0.037,0.40700000000000003,0.006,0.5720000000000001,0.24,0.168,0.39,0.113,0.258,0.10300000000000001,0.20800000000000002,0.109
2013-02-25 11:00:00,0.042,0.433,0.003,0.516,0.271,0.145,0.418,0.139,0.272,0.136,0.218,0.153
2013-02-25 12:00:00,0.04,0.4,0.002,0.461,0.272,0.112,0.429,0.134,0.279,0.111,0.229,0.176
2013-02-25 13:00:00,0.035,0.341,0.004,0.36,0.253,0.10300000000000001,0.403,0.108,0.279,0.06,0.212,0.153
2013-02-25 14:00:00,0.029,0.216,0.006,0.232,0.213,0.088,0.367,0.067,0.28500000000000003,0.029,0.166,0.117
2013-02-25 15:00:00,0.028,0.076,0.011,0.10200000000000001,0.17400000000000002,0.05,0.395,0.019,0.32,0.006,0.16,0.055
2013-02-25 16:00:00,0.037,0.002,0.02,0.008,0.196,0.005,0.449,0.0,0.33,0.0,0.212,0.003
2013-02-25 17:00:00,0.059000000000000004,0.0,0.038,0.0,0.23500000000000001,0.0,0.419,0.0,0.299,0.0,0.248,0.0
2013-02-25 18:00:00,0.09,0.0,0.065,0.0,0.24,0.0,0.374,0.0,0.256,0.0,0.251,0.0
2013-02-25 19:00:00,0.113,0.0,0.10400000000000001,0.0,0.253,0.0,0.302,0.0,0.217,0.0,0.229,0.0
2013-02-25 20:00:00,0.122,0.0,0.145,0.0,0.24,0.0,0.263,0.0,0.171,0.0,0.196,0.0
2013-02-25 21:00:00,0.117,0.0,0.171,0.0,0.227,0.0,0.23500000000000001,0.0,0.145,0.0,0.166,0.0
2013-02-25 22:00:00,0.108,0.0,0.177,0.0,0.20400000000000001,0.0,0.211,0.0,0.135,0.0,0.14100000000000001,0.0
2013-02-25 23:00:00,0.113,0.0,0.18,0.0,0.191,0.0,0.215,0.0,0.129,0.0,0.125,0.0
2013-02-26 00:00:00,0.124,0.0,0.189,0.0,0.186,0.0,0.21,0.0,0.11800000000000001,0.0,0.12,0.0
2013-02-26 01:00:00,0.161,0.0,0.18,0.0,0.17,0.0,0.20400000000000001,0.0,0.113,0.0,0.124,0.0
2013-02-26 02:00:00,0.20500000000000002,0.0,0.18,0.0,0.145,0.0,0.189,0.0,0.127,0.0,0.14300000000000002,0.0
2013-02-26 03:00:00,0.191,0.0,0.186,0.0,0.122,0.0,0.17300000000000001,0.0,0.136,0.0,0.178,0.0
2013-02-26 04:00:00,0.157,0.0,0.162,0.0,0.11,0.0,0.159,0.0,0.136,0.0,0.20800000000000002,0.0
2013-02-26 05:00:00,0.139,0.0,0.107,0.0,0.10300000000000001,0.0,0.158,0.0,0.138,0.0,0.215,0.0
2013-02-26 06:00:00,0.128,0.018000000000000002,0.077,0.011,0.093,0.013000000000000001,0.15,0.004,0.133,0.012,0.213,0.02
2013-02-26 07:00:00,0.10200000000000001,0.08600000000000001,0.046,0.06,0.069,0.166,0.123,0.047,0.128,0.067,0.191,0.148
2013-02-26 08:00:00,0.081,0.148,0.032,0.105,0.043000000000000003,0.395,0.126,0.105,0.158,0.162,0.17500000000000002,0.374
2013-02-26 09:00:00,0.093,0.218,0.036000000000000004,0.132,0.073,0.577,0.133,0.163,0.18,0.261,0.246,0.542
2013-02-26 10:00:00,0.184,0.311,0.046,0.15,0.14,0.648,0.139,0.20600000000000002,0.194,0.328,0.292,0.648
2013-02-26 11:00:00,0.276,0.327,0.07200000000000001,0.148,0.17400000000000002,0.682,0.155,0.213,0.209,0.34900000000000003,0.326,0.7020000000000001
2013-02-26 12:00:00,0.321,0.281,0.10300000000000001,0.122,0.214,0.654,0.17,0.198,0.214,0.328,0.373,0.611
2013-02-26 13:00:00,0.321,0.199,0.12,0.084,0.263,0.512,0.178,0.184,0.197,0.23500000000000001,0.427,0.403
2013-02-26 14:00:00,0.28500000000000003,0.123,0.111,0.051000000000000004,0.28500000000000003,0.28700000000000003,0.18,0.146,0.166,0.146,0.423,0.218
2013-02-26 15:00:00,0.311,0.055,0.094,0.022,0.272,0.121,0.178,0.059000000000000004,0.151,0.042,0.393,0.089
2013-02-26 16:00:00,0.34500000000000003,0.002,0.123,0.001,0.309,0.014,0.228,0.002,0.222,0.0,0.40800000000000003,0.007
2013-02-26 17:00:00,0.34800000000000003,0.0,0.147,0.0,0.34,0.0,0.289,0.0,0.257,0.0,0.387,0.0
2013-02-26 18:00:00,0.305,0.0,0.139,0.0,0.317,0.0,0.267,0.0,0.232,0.0,0.355,0.0
2013-02-26 19:00:00,0.294,0.0,0.137,0.0,0.271,0.0,0.229,0.0,0.194,0.0,0.329,0.0
2013-02-26 20:00:00,0.28800000000000003,0.0,0.14100000000000001,0.0,0.222,0.0,0.188,0.0,0.15,0.0,0.314,0.0
2013-02-26 21:00:00,0.281,0.0,0.168,0.0,0.169,0.0,0.165,0.0,0.14100000000000001,0.0,0.271,0.0
2013-02-26 22:00:00,0.279,0.0,0.189,0.0,0.14,0.0,0.154,0.0,0.153,0.0,0.218,0.0
2013-02-26 23:00:00,0.263,0.0,0.198,0.0,0.125,0.0,0.148,0.0,0.148,0.0,0.194,0.0
2013-02-27 00:00:00,0.23700000000000002,0.0,0.20400000000000001,0.0,0.12,0.0,0.138,0.0,0.137,0.0,0.185,0.0
2013-02-27 01:00:00,0.23900000000000002,0.0,0.195,0.0,0.123,0.0,0.131,0.0,0.137,0.0,0.195,0.0
2013-02-27 02:00:00,0.248,0.0,0.17200000000000001,0.0,0.125,0.0,0.126,0.0,0.153,0.0,0.20600000000000002,0.0
2013-02-27 03:00:00,0.23900000000000002,0.0,0.154,0.0,0.124,0.0,0.131,0.0,0.149,0.0,0.20600000000000002,0.0
2013-02-27 04:00:00,0.23500000000000001,0.0,0.14300000000000002,0.0,0.11800000000000001,0.0,0.13,0.0,0.14400000000000002,0.0,0.196,0.0
2013-02-27 05:00:00,0.232,0.0,0.145,0.0,0.113,0.0,0.125,0.0,0.127,0.0,0.189,0.0
2013-02-27 06:00:00,0.2,0.048,0.138,0.019,0.106,0.012,0.113,0.016,0.097,0.017,0.179,0.023
2013-02-27 07:00:00,0.122,0.17400000000000002,0.094,0.123,0.096,0.14100000000000001,0.084,0.122,0.077,0.07100000000000001,0.185,0.157
2013-02-27 08:00:00,0.154,0.309,0.10300000000000001,0.28400000000000003,0.105,0.356,0.094,0.294,0.09,0.148,0.186,0.29
2013-02-27 09:00:00,0.17300000000000001,0.434,0.136,0.46,0.088,0.47300000000000003,0.091,0.37,0.074,0.198,0.155,0.378
2013-02-27 10:00:00,0.151,0.491,0.167,0.526,0.076,0.5650000000000001,0.079,0.484,0.048,0.195,0.132,0.41600000000000004
2013-02-27 11:00:00,0.136,0.483,0.19,0.482,0.07,0.533,0.066,0.526,0.03,0.166,0.116,0.41200000000000003
2013-02-27 12:00:00,0.133,0.40900000000000003,0.203,0.427,0.069,0.47300000000000003,0.058,0.43,0.022,0.155,0.107,0.313
2013-02-27 13:00:00,0.14400000000000002,0.303,0.21,0.331,0.077,0.301,0.053,0.268,0.02,0.133,0.112,0.191
2013-02-27 14:00:00,0.161,0.186,0.21,0.20600000000000002,0.094,0.159,0.047,0.152,0.021,0.1,0.125,0.10300000000000001
2013-02-27 15:00:00,0.158,0.075,0.161,0.091,0.10400000000000001,0.064,0.04,0.062,0.022,0.045,0.127,0.045
2013-02-27 16:00:00,0.194,0.004,0.169,0.009000000000000001,0.11800000000000001,0.008,0.035,0.004,0.023,0.0,0.14,0.004
2013-02-27 17:00:00,0.243,0.0,0.20400000000000001,0.0,0.134,0.0,0.032,0.0,0.023,0.0,0.159,0.0
2013-02-27 18:00:00,0.255,0.0,0.202,0.0,0.128,0.0,0.027,0.0,0.019,0.0,0.16,0.0
2013-02-27 19:00:00,0.254,0.0,0.183,0.0,0.11800000000000001,0.0,0.023,0.0,0.013000000000000001,0.0,0.156,0.0
2013-02-27 20:00:00,0.23800000000000002,0.0,0.177,0.0,0.113,0.0,0.022,0.0,0.006,0.0,0.14100000000000001,0.0
2013-02-27 21:00:00,0.229,0.0,0.17200000000000001,0.0,0.1,0.0,0.026000000000000002,0.0,0.003,0.0,0.129,0.0
2013-02-27 22:00:00,0.231,0.0,0.162,0.0,0.088,0.0,0.028,0.0,0.006,0.0,0.131,0.0
2013-02-27 23:00:00,0.229,0.0,0.161,0.0,0.089,0.0,0.029,0.0,0.01,0.0,0.132,0.0
2013-02-28 00:00:00,0.222,0.0,0.155,0.0,0.093,0.0,0.029,0.0,0.02,0.0,0.128,0.0
2013-02-28 01:00:00,0.209,0.0,0.14300000000000002,0.0,0.08700000000000001,0.0,0.028,0.0,0.034,0.0,0.12,0.0
2013-02-28 02:00:00,0.20400000000000001,0.0,0.134,0.0,0.073,0.0,0.027,0.0,0.047,0.0,0.113,0.0
