,bus,carrier,p_nom,year_removed
DE0 1 onwind,DE0 1,onwind,3.10135,2035
DE0 1 solar,DE0 1,solar,1286.533282,2035
DE0 2 onwind,DE0 2,onwind,124.408,2035
DE0 2 solar,DE0 2,solar,853.988543,2035
DE0 3 offwind-ac,DE0 3,offwind-ac,25.0,2035
DE0 3 offwind-dc,DE0 3,offwind-dc,20.0,2035
DE0 3 onwind,DE0 3,onwind,589.3466999999999,2035
DE0 3 solar,DE0 3,solar,1395.492437,2035
DE0 4 onwind,DE0 4,onwind,464.6835,2035
DE0 4 solar,DE0 4,solar,1050.281027,2035
DE0 5 onwind,DE0 5,onwind,184.89325,2035
DE0 5 solar,DE0 5,solar,861.25536,2035
DE0 0 onwind,DE0 0,onwind,58.4125,2034
DE0 0 solar,DE0 0,solar,1544.141504,2034
DE0 1 onwind,DE0 1,onwind,50.205999999999996,2034
DE0 1 solar,DE0 1,solar,814.330298,2034
DE0 2 onwind,DE0 2,onwind,223.806,2034
DE0 2 solar,DE0 2,solar,455.611899,2034
DE0 3 offwind-ac,DE0 3,offwind-ac,15.0,2034
DE0 3 offwind-dc,DE0 3,offwind-dc,20.0,2034
DE0 3 onwind,DE0 3,onwind,873.6104,2034
DE0 3 solar,DE0 3,solar,666.525388,2034
DE0 4 onwind,DE0 4,onwind,1258.147,2034
DE0 4 solar,DE0 4,solar,478.405041,2034
DE0 5 onwind,DE0 5,onwind,206.5618,2034
DE0 5 solar,DE0 5,solar,465.199977,2034
DE0 0 onwind,DE0 0,onwind,10.092,2033
DE0 0 solar,DE0 0,solar,603.60387,2033
DE0 1 onwind,DE0 1,onwind,20.8,2033
DE0 1 solar,DE0 1,solar,493.252092,2033
DE0 2 onwind,DE0 2,onwind,29.6,2033
DE0 2 solar,DE0 2,solar,205.710611,2033
DE0 3 onwind,DE0 3,onwind,286.02,2033
DE0 3 solar,DE0 3,solar,211.546332,2033
DE0 4 onwind,DE0 4,onwind,371.35,2033
DE0 4 solar,DE0 4,solar,196.928704,2033
DE0 5 onwind,DE0 5,onwind,46.8,2033
DE0 5 solar,DE0 5,solar,262.340186,2033
DE0 0 onwind,DE0 0,onwind,42.6515,2032
DE0 0 solar,DE0 0,solar,404.346026,2032
DE0 1 onwind,DE0 1,onwind,67.1,2032
DE0 1 solar,DE0 1,solar,317.847011,2032
DE0 2 onwind,DE0 2,onwind,201.575,2032
DE0 2 solar,DE0 2,solar,124.434929,2032
DE0 3 onwind,DE0 3,onwind,568.1845,2032
DE0 3 solar,DE0 3,solar,134.782764,2032
DE0 4 onwind,DE0 4,onwind,611.0032,2032
DE0 4 solar,DE0 4,solar,94.665743,2032
DE0 5 onwind,DE0 5,onwind,189.7,2032
DE0 5 solar,DE0 5,solar,175.025514,2032
DE0 0 onwind,DE0 0,onwind,43.75,2031
DE0 0 solar,DE0 0,solar,255.641514,2031
DE0 1 onwind,DE0 1,onwind,70.2,2031
DE0 1 solar,DE0 1,solar,234.32206,2031
DE0 2 onwind,DE0 2,onwind,191.4,2031
DE0 2 solar,DE0 2,solar,80.877938,2031
DE0 3 onwind,DE0 3,onwind,595.755,2031
DE0 3 solar,DE0 3,solar,107.490687,2031
DE0 4 onwind,DE0 4,onwind,1001.81,2031
DE0 4 solar,DE0 4,solar,38.284386,2031
DE0 5 onwind,DE0 5,onwind,299.6,2031
DE0 5 solar,DE0 5,solar,124.771049,2031
DE0 0 onwind,DE0 0,onwind,38.8226,2030
DE0 0 solar,DE0 0,solar,337.417321,2030
DE0 1 onwind,DE0 1,onwind,23.68,2030
DE0 1 solar,DE0 1,solar,245.789706,2030
DE0 2 onwind,DE0 2,onwind,230.941,2030
DE0 2 solar,DE0 2,solar,73.212334,2030
DE0 3 onwind,DE0 3,onwind,555.78,2030
DE0 3 solar,DE0 3,solar,103.370341,2030
DE0 4 onwind,DE0 4,onwind,841.1,2030
DE0 4 solar,DE0 4,solar,38.710577,2030
DE0 5 onwind,DE0 5,onwind,71.1,2030
DE0 5 solar,DE0 5,solar,123.046332,2030
DE0 0 onwind,DE0 0,onwind,52.104,2029
DE0 0 solar,DE0 0,solar,270.82634,2029
DE0 1 onwind,DE0 1,onwind,37.6,2029
DE0 1 solar,DE0 1,solar,166.668759,2029
DE0 2 onwind,DE0 2,onwind,226.1,2029
DE0 2 solar,DE0 2,solar,55.237233,2029
DE0 3 onwind,DE0 3,onwind,789.367,2029
DE0 3 solar,DE0 3,solar,63.259725,2029
DE0 4 onwind,DE0 4,onwind,691.75,2029
DE0 4 solar,DE0 4,solar,29.270084,2029
DE0 5 onwind,DE0 5,onwind,201.75,2029
DE0 5 solar,DE0 5,solar,69.128058,2029
DE0 0 onwind,DE0 0,onwind,35.374,2028
DE0 0 solar,DE0 0,solar,57.602835,2028
DE0 1 onwind,DE0 1,onwind,40.754,2028
DE0 1 solar,DE0 1,solar,53.606261,2028
DE0 2 onwind,DE0 2,onwind,342.2,2028
DE0 2 solar,DE0 2,solar,8.852774,2028
DE0 3 onwind,DE0 3,onwind,870.05,2028
DE0 3 solar,DE0 3,solar,8.193811,2028
DE0 4 onwind,DE0 4,onwind,1212.45,2028
DE0 4 solar,DE0 4,solar,2.428175,2028
DE0 5 onwind,DE0 5,onwind,167.2,2028
DE0 5 solar,DE0 5,solar,11.443859,2028
DE0 0 onwind,DE0 0,onwind,70.2075,2027
DE0 0 solar,DE0 0,solar,42.737033000000004,2027
DE0 1 onwind,DE0 1,onwind,55.04575,2027
DE0 1 solar,DE0 1,solar,36.107214,2027
DE0 2 onwind,DE0 2,onwind,381.92084,2027
DE0 2 solar,DE0 2,solar,9.132828,2027
DE0 3 onwind,DE0 3,onwind,1084.13,2027
DE0 3 solar,DE0 3,solar,8.454804,2027
DE0 4 onwind,DE0 4,onwind,1104.77,2027
DE0 4 solar,DE0 4,solar,3.768807,2027
DE0 5 onwind,DE0 5,onwind,281.932,2027
DE0 5 solar,DE0 5,solar,9.412669,2027
DE0 0 onwind,DE0 0,onwind,33.355,2026
DE0 0 solar,DE0 0,solar,35.844016,2026
DE0 1 onwind,DE0 1,onwind,52.414,2026
DE0 1 solar,DE0 1,solar,30.864703,2026
DE0 2 onwind,DE0 2,onwind,271.0198,2026
DE0 2 solar,DE0 2,solar,11.022253,2026
DE0 3 onwind,DE0 3,onwind,1070.0,2026
DE0 3 solar,DE0 3,solar,12.470682,2026
DE0 4 onwind,DE0 4,onwind,905.03,2026
DE0 4 solar,DE0 4,solar,6.034163,2026
DE0 5 onwind,DE0 5,onwind,192.68,2026
DE0 5 solar,DE0 5,solar,11.571202,2026
DE0 0 onwind,DE0 0,onwind,17.36,2025
DE0 0 solar,DE0 0,solar,13.701175,2025
DE0 1 onwind,DE0 1,onwind,57.81,2025
DE0 1 solar,DE0 1,solar,9.106109,2025
DE0 2 onwind,DE0 2,onwind,168.642,2025
DE0 2 solar,DE0 2,solar,4.9192,2025
DE0 3 onwind,DE0 3,onwind,697.545,2025
DE0 3 solar,DE0 3,solar,5.71113,2025
DE0 4 onwind,DE0 4,onwind,361.6805,2025
DE0 4 solar,DE0 4,solar,1.466878,2025
DE0 5 onwind,DE0 5,onwind,155.2615,2025
DE0 5 solar,DE0 5,solar,4.271499,2025
DE0 0 onwind,DE0 0,onwind,9.54375,2024
DE0 0 solar,DE0 0,solar,1.952109,2024
DE0 1 solar,DE0 1,solar,1.330943,2024
DE0 2 onwind,DE0 2,onwind,38.035000000000004,2024
DE0 2 solar,DE0 2,solar,2.5919600000000003,2024
DE0 3 onwind,DE0 3,onwind,435.94,2024
DE0 3 solar,DE0 3,solar,1.824956,2024
DE0 4 onwind,DE0 4,onwind,484.47,2024
DE0 4 solar,DE0 4,solar,0.732635,2024
DE0 5 onwind,DE0 5,onwind,74.25,2024
DE0 5 solar,DE0 5,solar,0.855368,2024
DE0 0 onwind,DE0 0,onwind,9.3,2023
