id,name,carrier,technology,component,country,p_nom,max_hours,volume_mm3,damheight_m,yearcommissioned,retrofit,lat,lon,projectid,yeardecommissioning,bus
3626,Cottbus,lignite,OCGT,CHP,DE,74.0,0.0,0.0,0.0,1999,1999.0,51.76017,14.37004,"{'OPSD': ['BNA0183'], 'CARMA': ['CARMA9525']}",2044,4540
3636,Gtkw darmstadt,OCGT,OCGT,PP,DE,94.6,0.0,0.0,0.0,2013,2013.0,49.884879,8.650067,"{'OPSD': ['BNA1487'], 'CARMA': ['CARMA4389', 'CARMA10243', 'CARMA10245']}",2053,4717
3644,Chemnitz nord,lignite,OCGT,CHP,DE,147.6,0.0,0.0,0.0,1988,2010.0,50.856981,12.923096000000001,"{'OPSD': ['BNA0179', 'BNA0177'], 'CARMA': ['CARMA8136']}",2055,4526
3661,Kwkk heidelberg,OCGT,OCGT,PP,DE,13.5,0.0,0.0,0.0,2001,2001.0,49.42158,8.672839999999999,"{'OPSD': ['BNA1151'], 'CARMA': ['CARMA47064']}",2041,4723
3665,Bmkw königs wusterhausen,biomass,OCGT,PP,DE,17.1,0.0,0.0,0.0,2003,2003.0,52.304790000000004,13.636029999999998,"{'OPSD': ['BNA0549'], 'CARMA': ['CARMA22771']}",2023,4552
3670,Krefeld,OCGT,OCGT,CHP,DE,12.6,0.0,0.0,0.0,2011,2011.0,51.3387609,6.5853417,"{'OPSD': ['BNA1502'], 'CARMA': ['CARMA23065']}",2051,4638
3671,K&n pfk ag ev,CCGT,CCGT,PP,DE,13.11,0.0,0.0,0.0,1993,1993.0,51.05135,13.01661,"{'OPSD': ['BNA1329'], 'CARMA': ['CARMA23092']}",2033,4562
3681,Bioenergie park klarsee,biomass,OCGT,PP,DE,17.8,0.0,0.0,0.0,2006,2006.0,53.320352,14.271028,"{'OPSD': ['BNA1522'], 'CARMA': ['CARMA22419']}",2026,5540
3686,Karcherstr.,coal,OCGT,CHP,DE,13.4,0.0,0.0,0.0,1996,1996.0,49.43461,7.75824,"{'OPSD': ['BNA0510b'], 'CARMA': ['CARMA21290']}",2041,4605
3701,Kirchlengern,CCGT,CCGT,PP,DE,146.5,0.0,0.0,0.0,1981,1981.0,52.19507,8.6482,"{'OPSD': ['BNA0531'], 'CARMA': ['CARMA22270']}",2021,4751
3702,Kirchmöser,CCGT,CCGT,PP,DE,160.0,0.0,0.0,0.0,1994,1994.0,52.394166999999996,12.418056,"{'OPSD': ['BNA0130'], 'CARMA': ['CARMA22273']}",2034,4533
3704,Anlage drewsen,CCGT,CCGT,PP,DE,13.0,0.0,0.0,0.0,2000,2000.0,52.623451,10.245655000000001,"{'OPSD': ['BNA1450'], 'CARMA': ['CARMA23994']}",2040,4771
3718,Mitte,OCGT,OCGT,CHP,DE,11.3,0.0,0.0,0.0,1980,1980.0,52.029657,8.907163,"{'OPSD': ['BNA1658'], 'CARMA': ['CARMA26209']}",2020,4752
3719,Großbatteriesystem gbs lünen,storage technologies,Storage Technologies,Store,DE,15.0,0.0,0.0,0.0,2016,2016.0,51.613159,7.50983,"{'OPSD': ['BNA1811'], 'CARMA': ['CARMA26212']}",2056,4691
3730,Landesbergen biomasse,biomass,OCGT,PP,DE,22.0,0.0,0.0,0.0,2005,2005.0,52.57703000000001,9.11009,"{'OPSD': ['BNA0573'], 'CARMA': ['CARMA24347']}",2025,5663
3731,Schwerin lankow,OCGT,OCGT,CHP,DE,23.0,0.0,0.0,0.0,1994,1994.0,53.65391700000001,11.372972,"{'OPSD': ['BNA0897'], 'CARMA': ['CARMA24444']}",2034,5534
3737,Dkw leinau,oil,OCGT,PP,DE,11.4,0.0,0.0,0.0,1978,1978.0,47.912537,10.61174,"{'OPSD': ['BNA1227'], 'CARMA': ['CARMA24878']}",2018,3490
3742,Leuna,CCGT,CCGT,CHP,DE,39.0,0.0,0.0,0.0,1998,1998.0,51.29976,12.0193,"{'OPSD': ['BNA0592'], 'CARMA': ['CARMA58259']}",2038,4561
3752,Kwk gütersloh,biomass,OCGT,PP,DE,12.1,0.0,0.0,0.0,2000,2000.0,51.91537,8.400310000000001,"{'OPSD': ['BNA0385'], 'CARMA': ['CARMA16368']}",2020,4746
3754,Hafen,CCGT,CCGT,CHP,DE,104.1,0.0,0.0,0.0,2005,2005.0,51.950086,7.641275999999999,"{'OPSD': ['BNA0685'], 'CARMA': ['CARMA16475']}",2045,4698
3757,Halle trotha,CCGT,CCGT,CHP,DE,153.1,0.0,0.0,0.0,2005,2013.0,51.502245,11.95382,"{'OPSD': ['BNA0392a', 'BNA0392b'], 'CARMA': ['CARMA16608']}",2053,4561
3763,Hausham,oil,OCGT,PP,DE,92.8,0.0,0.0,0.0,1982,1982.0,47.75239600000001,11.839802,"{'OPSD': ['BNA0427', 'BNA0428', 'BNA0430', 'BNA0429'], 'CARMA': ['CARMA17145']}",2022,3304
3765,Ihkw heidenheim,OCGT,OCGT,CHP,DE,18.9,0.0,0.0,0.0,2014,2014.0,48.670061,10.150584,"{'OPSD': ['BNA1292b'], 'CARMA': ['CARMA17326']}",2054,3497
3766,Helmshäger berg,OCGT,OCGT,CHP,DE,14.7,0.0,0.0,0.0,1996,1996.0,54.07039,13.39886,"{'OPSD': ['BNA0360'], 'CARMA': ['CARMA17415']}",2036,5551
3767,Bio herbrechtingen,biomass,OCGT,CHP,DE,14.0,0.0,0.0,0.0,2004,2004.0,48.628498,10.200853,"{'OPSD': ['BNA1501'], 'CARMA': ['CARMA17522']}",2024,3497
3780,Göttingen,OCGT,OCGT,CHP,DE,18.8,0.0,0.0,0.0,1998,1998.0,51.55337,9.93374,"{'OPSD': ['BNA0354'], 'CARMA': ['CARMA17945']}",2038,4762
3784,Grenzach wyhlen,OCGT,OCGT,PP,DE,30.0,0.0,0.0,0.0,2017,2017.0,47.53971,7.706923,"{'OPSD': ['BNA0361'], 'CARMA': ['CARMA15898']}",2057,3458
3793,Hiltrop,OCGT,OCGT,CHP,DE,44.0,0.0,0.0,0.0,2013,2013.0,51.50795,7.25029,"{'OPSD': ['BNA0111'], 'CARMA': ['CARMA17787']}",2053,4676
3800,Jena,CCGT,CCGT,CHP,DE,182.0,0.0,0.0,0.0,1996,1996.0,50.896881,11.585703,"{'OPSD': ['BNA0504'], 'CARMA': ['CARMA20218']}",2036,4519
3828,Humboldtstr.,OCGT,OCGT,CHP,DE,21.5,0.0,0.0,0.0,2005,2005.0,54.327536,10.12674,"{'OPSD': ['BNA0527'], 'CARMA': ['CARMA18821']}",2045,5684
3839,Itzehoe,oil,OCGT,PP,DE,88.0,0.0,0.0,0.0,1972,1972.0,53.966421999999994,9.449486,"{'OPSD': ['BNA0759'], 'CARMA': ['CARMA19785']}",2012,5668
3867,Roßhaupten,hydro,Reservoir,Store,DE,45.5,0.0,168.0,35.4,1954,1954.0,47.651451,10.735525,"{'JRC': ['H897'], 'OPSD': ['BNA0847']}",2054,3490
3871,Nußdorf,hydro,Run-Of-River,Store,DE,36.6,0.0,0.0,0.0,1982,1982.0,47.74473,12.13573,"{'JRC': ['H1040'], 'OPSD': ['BNA0747']}",2082,3304
3883,Reckingen,hydro,Run-Of-River,Store,DE,19.0,0.0,0.0,0.0,1942,1942.0,47.57122,8.338716,"{'JRC': ['H2494'], 'OPSD': ['BNA0825']}",2042,3460
3908,Ebkw knapsack,waste,OCGT,PP,DE,33.4,0.0,0.0,0.0,2009,2009.0,50.8577189,6.850175,"{'OPSD': ['BNA1490'], 'GEO': ['GEO45682']}",2034,4652
3913,Müllheizkraftwerk,waste,OCGT,CHP,DE,30.0,0.0,0.0,0.0,1976,1976.0,51.22515,7.1422300000000005,"{'OPSD': ['BNA1316'], 'GEO': ['GEO45683']}",2001,4648
3923,Upm schongau,hydro,Run-Of-River,Store,DE,10.5,0.0,0.0,0.0,1959,1959.0,47.803187,10.904254,"{'JRC': ['H1728'], 'OPSD': ['BNA1250']}",2059,3323
3929,Weserkraftwerk bremen turbine,hydro,Run-Of-River,Store,DE,29.9,0.0,0.0,0.0,2011,2011.0,53.06131280000001,8.864118600000003,"{'JRC': ['H1773', 'H2500', 'H2498', 'H2499', 'H2501'], 'OPSD': ['BNA1098']}",2111,5662
4022,Haeusern,hydro,Pumped Storage,Store,DE,120.0,0.0,0.0,0.0,1931,1948.0,47.755001,8.187999999999999,"{'JRC': ['H430'], 'OPSD': ['BNA0426']}",2048,3458
4034,Kraftwerksgruppe pfreimd,hydro,Run-Of-River,Store,DE,130.3,0.0,0.0,0.0,1952,1958.0,49.54484666666666,12.28245,"{'JRC': ['H532', 'H2098', 'H1178'], 'OPSD': ['BNA0946a', 'BNA0946b', 'BNA0953', 'BNA0946c']}",2058,4510
4041,Barmen,CCGT,CCGT,CHP,DE,82.0,0.0,0.0,0.0,2005,2005.0,51.268889,7.200278,"{'OPSD': ['BNA1082'], 'CARMA': ['CARMA3355']}",2045,4670
4047,Bhw beeskow,biomass,OCGT,PP,DE,18.3,0.0,0.0,0.0,2001,2001.0,52.18269,14.258410000000001,"{'OPSD': ['BNA0062'], 'CARMA': ['CARMA61370']}",2021,4550
4054,Bmkw bergkamen,biomass,OCGT,PP,DE,17.7,0.0,0.0,0.0,2005,2005.0,51.63701,7.618760000000001,"{'OPSD': ['BNA0066'], 'CARMA': ['CARMA4134']}",2025,4691
4056,Industriekraftwerk bernburg ikb,CCGT,CCGT,PP,DE,140.5,0.0,0.0,0.0,1994,1994.0,51.802609000000004,11.751511,"{'OPSD': ['BNA0088a'], 'CARMA': ['CARMA4185']}",2034,4503
4061,Kwk anlage barby,OCGT,OCGT,PP,DE,17.8,0.0,0.0,0.0,1994,1994.0,51.983191999999995,11.876560000000001,"{'OPSD': ['BNA0051'], 'CARMA': ['CARMA26572']}",2034,4531
4065,Audorf,oil,OCGT,PP,DE,87.0,0.0,0.0,0.0,1973,1973.0,54.290672,9.722775,"{'OPSD': ['BNA0766'], 'CARMA': ['CARMA2514']}",2013,5678
4082,Biomassekraftwerk bischofferode,biomass,OCGT,PP,DE,18.1,0.0,0.0,0.0,2005,2005.0,51.48993,10.41307,"{'OPSD': ['BNA0103'], 'CARMA': ['CARMA4735']}",2025,4764
4084,Bhkw braunschweig,OCGT,OCGT,CHP,DE,10.4,0.0,0.0,0.0,2014,2014.0,52.295297999999995,10.521672,"{'OPSD': ['BNA1677'], 'CARMA': ['CARMA5651', 'CARMA5649']}",2054,4775
4085,Mitte,coal,CCGT,CHP,DE,43.3,0.0,0.0,0.0,1984,1984.0,52.278611,10.514722,"{'OPSD': ['BNA0138'], 'CARMA': ['CARMA5650']}",2029,4775
4086,Industriekraftwerk breuberg,OCGT,OCGT,PP,DE,11.4,0.0,0.0,0.0,1999,1999.0,49.81082,9.01169,"{'OPSD': ['BNA1117'], 'CARMA': ['CARMA59827']}",2039,4855
4087,Egger brilon,OCGT,OCGT,PP,DE,13.5,0.0,0.0,0.0,1996,1996.0,51.40845951,8.599935409,"{'OPSD': ['BNA0156b'], 'CARMA': ['CARMA5803']}",2036,4731
4103,Bitterfeld,CCGT,CCGT,PP,DE,106.0,0.0,0.0,0.0,2000,2000.0,51.633860999999996,12.299357,"{'OPSD': ['BNA0105'], 'CARMA': ['CARMA4778']}",2040,4529
4108,Bmk lünen,biomass,OCGT,PP,DE,20.0,0.0,0.0,0.0,2006,2006.0,51.61403992,7.481253973999999,"{'OPSD': ['BNA0617'], 'CARMA': ['CARMA4994']}",2026,4691
4109,Bmhkw re recklinghausen,biomass,OCGT,CHP,DE,15.0,0.0,0.0,0.0,2004,2004.0,51.604008,7.250847999999999,"{'OPSD': ['BNA0826'], 'CARMA': ['CARMA63163']}",2024,4676
4110,Bmkw mannheim,biomass,OCGT,PP,DE,17.9,0.0,0.0,0.0,2003,2003.0,49.51644467,8.460246482,"{'OPSD': ['BNA0636'], 'CARMA': ['CARMA63085', 'CARMA63084']}",2023,4722
4111,Restmüllheizkraftwerk böblingen,waste,OCGT,CHP,DE,9.5,0.0,0.0,0.0,1999,1999.0,48.68552315,9.049525695,"{'OPSD': ['BNA1110'], 'CARMA': ['CARMA5018']}",2024,3482
4113,Bochum,OCGT,OCGT,PP,DE,20.7,0.0,0.0,0.0,2004,2004.0,51.48333333,7.216666667,"{'OPSD': ['BNA0110'], 'CARMA': ['CARMA5050', 'CARMA5052']}",2044,4675
4117,Bomlitz,OCGT,OCGT,CHP,DE,22.1,0.0,0.0,0.0,1969,1969.0,52.904778,9.658513000000001,"{'OPSD': ['BNA1524'], 'CARMA': ['CARMA58260']}",2009,5666
4155,Duisburg hamborn,other,OCGT,CHP,DE,385.0,0.0,0.0,0.0,1958,2003.0,51.49420100000001,6.728433,"{'OPSD': ['BNA0395', 'BNA0396', 'BNA0397'], 'ENTSOE': ['11WD7BEEC5XHAKW5']}",2008,4666
4159,Süd,CCGT,CCGT,PP,DE,410.0,0.0,0.0,0.0,1997,1997.0,49.513616999999996,8.431602999999999,"{'OPSD': ['BNA0615'], 'ENTSOE': ['11WD7LUDW5GSUEDE']}",2037,4722
4162,Duisburg ruhrort,other,OCGT,PP,DE,325.0,0.0,0.0,0.0,1955,1968.0,51.45967299999999,6.7305740000000025,"{'OPSD': ['BNA0218', 'BNA0217', 'BNA0219'], 'ENTSOE': ['11WD7BEEC5XRUKWN']}",1973,4662
4164,Restmüll stuttgart münster,waste,OCGT,CHP,DE,19.5,0.0,0.0,0.0,2009,2009.0,48.812529999999995,9.21895,"{'OPSD': ['BNA0939a'], 'ENTSOE': ['11WD4MUST5G----B']}",2034,3507
4165,West,OCGT,OCGT,CHP,DE,137.7,0.0,0.0,0.0,1994,2018.0,50.098496,8.653105,"{'OPSD': ['BNA1868', 'BNA0286'], 'ENTSOE': ['11WD2FFW-000203E']}",2058,4781
4206,Biomasse malchin,biomass,OCGT,CHP,DE,9.8,0.0,0.0,0.0,2003,2003.0,53.741859999999996,12.78302,"{'OPSD': ['BNA0628'], 'CARMA': ['CARMA26788']}",2023,5550
4209,Taussig willinger straße bad aibling,hydro,Run-Of-River,Store,DE,0.5,0.0,0.0,0.0,1957,1957.0,47.858139,12.0009975,"{'JRC': ['H2834', 'H2745'], 'CARMA': ['CARMA2776']}",2057,3304
4211,Altusried,hydro,Run-Of-River,Store,DE,6.05,0.0,0.0,0.0,1957,1957.0,47.817052,10.227499,"{'JRC': ['H2519', 'H2520'], 'CARMA': ['CARMA1222']}",2057,3490
4212,Am mühlbach,hydro,Run-Of-River,Store,DE,0.13,0.0,0.0,0.0,1957,1957.0,48.470735,7.939841,"{'JRC': ['H2926'], 'CARMA': ['CARMA1255']}",2057,3463
4214,Amerika,hydro,Run-Of-River,Store,DE,0.6459999999999999,0.0,0.0,0.0,1957,1957.0,50.9309,12.74681,"{'JRC': ['H2594'], 'CARMA': ['CARMA1352']}",2057,4520
4216,Grüner hirsch st. andreasberg,hydro,Run-Of-River,Store,DE,0.75,0.0,0.0,0.0,1957,1957.0,51.713689,10.517199,"{'JRC': ['H2671', 'H2837', 'H2979'], 'CARMA': ['CARMA42795']}",2057,4774
4218,Angermühle,hydro,Run-Of-River,Store,DE,1.79,0.0,0.0,0.0,1957,1957.0,48.001805,12.531413,"{'JRC': ['H2527'], 'CARMA': ['CARMA1549']}",2057,3318
4220,Antonsthal,hydro,Run-Of-River,Store,DE,0.6,0.0,0.0,0.0,1957,1957.0,50.500689,12.756474,"{'JRC': ['H2603'], 'CARMA': ['CARMA1726']}",2057,4508
4221,Äppelmannsmühle,hydro,Run-Of-River,Store,DE,0.037000000000000005,0.0,0.0,0.0,1957,1957.0,50.535088,8.040911,"{'JRC': ['H3235'], 'CARMA': ['CARMA1830']}",2057,4621
4227,Untere,hydro,Run-Of-River,Store,DE,0.055,0.0,0.0,0.0,1957,1957.0,49.299724,9.824035,"{'JRC': ['H3144'], 'CARMA': ['CARMA2495']}",2057,4714
4228,Auerhammer,hydro,Run-Of-River,Store,DE,1.05,0.0,0.0,0.0,1957,1957.0,50.57811733333333,12.689192,"{'JRC': ['H3127', 'H2823', 'H2573'], 'CARMA': ['CARMA2517']}",2057,4508
4229,Fkw auerbrücke,hydro,Run-Of-River,Store,DE,0.5,0.0,0.0,0.0,1957,1957.0,48.88873,8.703077,"{'JRC': ['H2638'], 'CARMA': ['CARMA2519']}",2057,3471
4254,Schluchsee,hydro,Pumped Storage,Store,DE,699.0,0.0,0.0,0.0,1957,1957.0,47.648998,7.9689999999999985,"{'JRC': ['H37'], 'ENTSOE': ['11WD4SWSW5HD7--F']}",2057,3458
4261,Breitenthal,hydro,Run-Of-River,Store,DE,1.08,0.0,0.0,0.0,1957,1957.0,48.2345,10.30013,"{'JRC': ['H2779', 'H2781', 'H2782', 'H2780'], 'CARMA': ['CARMA5694']}",2057,3494
4264,Rugenmühle,hydro,Run-Of-River,Store,DE,0.672,0.0,0.0,0.0,1957,1957.0,49.5,12.5,"{'JRC': ['H2581'], 'CARMA': ['CARMA6082']}",2057,4510
4282,Borstendorf envia therm,hydro,Run-Of-River,Store,DE,0.88,0.0,0.0,0.0,1957,1957.0,50.768601,13.163541,"{'JRC': ['H2566'], 'CARMA': ['CARMA5348']}",2057,4526
4285,Bamenohl,hydro,Run-Of-River,Store,DE,0.6,0.0,0.0,0.0,1957,1957.0,51.155555,7.992564,"{'JRC': ['H2602'], 'CARMA': ['CARMA3092']}",2057,4678
4286,Ew bammental,hydro,Run-Of-River,Store,DE,0.044,0.0,0.0,0.0,1957,1957.0,49.357446,8.784578,"{'JRC': ['H3210'], 'CARMA': ['CARMA3093']}",2057,4708
4294,Bitburg,hydro,Run-Of-River,Store,DE,0.42,0.0,0.0,0.0,1957,1957.0,50.010099,6.443189,"{'JRC': ['H2678'], 'CARMA': ['CARMA43110']}",2057,4601
4303,Bobingen,hydro,Run-Of-River,Store,DE,2.6,0.0,0.0,0.0,1957,1957.0,48.26,10.8,"{'JRC': ['H2522'], 'CARMA': ['CARMA5016']}",2057,3499
4309,Zielitz,OCGT,OCGT,PP,DE,27.0,0.0,0.0,0.0,1996,1996.0,52.29848,11.67963,"{'OPSD': ['BNA1089'], 'CARMA': ['CARMA51010']}",2036,4505
4310,Zolling,biomass,OCGT,PP,DE,18.3,0.0,0.0,0.0,2003,2003.0,48.45534,11.8019,"{'OPSD': ['BNA1091'], 'CARMA': ['CARMA51057']}",2023,3312
4339,Wählitz,lignite,OCGT,PP,DE,31.0,0.0,0.0,0.0,1994,1994.0,51.16664,12.07622,"{'OPSD': ['BNA1002'], 'CARMA': ['CARMA48697']}",2039,4553
4344,Spitzenlastkraftwerk wolfen,OCGT,OCGT,PP,DE,40.0,0.0,0.0,0.0,1997,1997.0,51.643127,12.228892,"{'OPSD': ['BNA1074'], 'CARMA': ['CARMA58995', 'CARMA50029']}",2037,4529
4346,Wörth,OCGT,OCGT,CHP,DE,59.0,0.0,0.0,0.0,2007,2007.0,49.069959999999995,8.30702,"{'OPSD': ['BNA1078'], 'CARMA': ['CARMA50129']}",2047,3466
4404,Jagsthausen,hydro,Run-Of-River,Store,DE,0.15,0.0,0.0,0.0,1957,1957.0,49.307651,9.465437,"{'JRC': ['H2888'], 'CARMA': ['CARMA19975']}",2057,4714
4405,Burgau,hydro,Run-Of-River,Store,DE,0.28,0.0,0.0,0.0,1957,1957.0,48.432,10.408,"{'JRC': ['H2775'], 'CARMA': ['CARMA20219']}",2057,3492
4410,Kalkofen,hydro,Run-Of-River,Store,DE,1.7280000000000002,0.0,0.0,0.0,1957,1957.0,50.31296500000001,7.896698,"{'JRC': ['H2529'], 'CARMA': ['CARMA20940']}",2057,4621
4416,Riedmühle tafertshofen,hydro,Run-Of-River,Store,DE,0.28500000000000003,0.0,0.0,0.0,1957,1957.0,48.207850500000006,10.2700375,"{'JRC': ['H2839', 'H3031'], 'CARMA': ['CARMA21912']}",2057,3494
4422,Ot klosterbuch,hydro,Run-Of-River,Store,DE,0.56,0.0,0.0,0.0,1957,1957.0,51.157979,12.975753,"{'JRC': ['H2629'], 'CARMA': ['CARMA22483']}",2057,4562
4429,Erzeugung hiltensweiler,hydro,Run-Of-River,Store,DE,0.992,0.0,0.0,0.0,1957,1957.0,47.65087850000001,9.779354,"{'JRC': ['H2650', 'H2649'], 'CARMA': ['CARMA17779']}",2057,3479
4432,Hohenstein,hydro,Run-Of-River,Store,DE,0.8,0.0,0.0,0.0,1957,1957.0,51.425143,7.349392,"{'JRC': ['H2569'], 'CARMA': ['CARMA49919']}",2057,4689
4434,Höselhurst,hydro,Run-Of-River,Store,DE,0.55,0.0,0.0,0.0,1957,1957.0,48.3,10.32,"{'JRC': ['H2630'], 'CARMA': ['CARMA18455']}",2057,3493
4435,Hospitalmühle,hydro,Run-Of-River,Store,DE,0.12,0.0,0.0,0.0,1957,1957.0,50.323882,11.916669,"{'JRC': ['H2937'], 'CARMA': ['CARMA18491']}",2057,4509
4436,Hottingen,hydro,Run-Of-River,Store,DE,0.465,0.0,0.0,0.0,1957,1957.0,47.633484,8.00019,"{'JRC': ['H2666'], 'CARMA': ['CARMA18527']}",2057,3458
4441,Hürden,hydro,Run-Of-River,Store,DE,0.08,0.0,0.0,0.0,1957,1957.0,49.22927,9.86415,"{'JRC': ['H3042'], 'CARMA': ['CARMA18885']}",2057,4714
4446,Inningen,hydro,Run-Of-River,Store,DE,2.5,0.0,0.0,0.0,1957,1957.0,48.29,10.83,"{'JRC': ['H2523'], 'CARMA': ['CARMA19417']}",2057,3499
4450,Stadtwerke bad herrenalb gmbh,hydro,Run-Of-River,Store,DE,0.064,0.0,0.0,0.0,1957,1957.0,48.802138,8.439955,"{'JRC': ['H3104'], 'CARMA': ['CARMA49956']}",2057,3471
4466,Mambach,hydro,Run-Of-River,Store,DE,1.152,0.0,0.0,0.0,1957,1957.0,47.730455,7.879136999999999,"{'JRC': ['H2547'], 'CARMA': ['CARMA26858']}",2057,3458
4468,Meckesheim,hydro,Run-Of-River,Store,DE,0.107,0.0,0.0,0.0,1957,1957.0,49.321511,8.815006,"{'JRC': ['H2965'], 'CARMA': ['CARMA27815']}",2057,4712
4473,Liebenstein,hydro,Run-Of-River,Store,DE,0.132,0.0,0.0,0.0,1957,1957.0,49.812886,12.329283,"{'JRC': ['H2916'], 'CARMA': ['CARMA25148']}",2057,4510
4487,Legau,hydro,Run-Of-River,Store,DE,1.155,0.0,0.0,0.0,1957,1957.0,47.869845,10.181145,"{'JRC': ['H2546'], 'CARMA': ['CARMA24852']}",2057,3490
4489,Staudachmühle,hydro,Run-Of-River,Store,DE,0.16,0.0,0.0,0.0,1957,1957.0,47.671453,9.880326,"{'JRC': ['H2871'], 'CARMA': ['CARMA59006']}",2057,3479
4490,Lahnstein,hydro,Run-Of-River,Store,DE,1.7280000000000002,0.0,0.0,0.0,1957,1957.0,50.307445,7.615963000000002,"{'JRC': ['H2530'], 'CARMA': ['CARMA24099']}",2057,4614
4498,Erzeugung hermaringen,hydro,Run-Of-River,Store,DE,0.452,0.0,0.0,0.0,1957,1957.0,48.599,10.255,"{'JRC': ['H2667'], 'CARMA': ['CARMA17544']}",2057,3497
4510,Fluhmühle,hydro,Run-Of-River,Store,DE,4.42,0.0,0.0,0.0,1957,1957.0,47.839568,10.192668,"{'JRC': ['H2548', 'H2549', 'H2551', 'H2552'], 'CARMA': ['CARMA13627']}",2057,3490
4522,An der enz,hydro,Run-Of-River,Store,DE,0.35,0.0,0.0,0.0,1957,1957.0,49.002843,9.14008,"{'JRC': ['H2717'], 'CARMA': ['CARMA12555']}",2057,4852
4523,Elpershofen,hydro,Run-Of-River,Store,DE,0.13,0.0,0.0,0.0,1957,1957.0,49.222848,9.902353,"{'JRC': ['H2925'], 'CARMA': ['CARMA12341']}",2057,4714
4524,Ellzee,hydro,Run-Of-River,Store,DE,0.72,0.0,0.0,0.0,1957,1957.0,48.33260300000001,10.318785,"{'JRC': ['H2578'], 'CARMA': ['CARMA12324']}",2057,3493
4525,Endresswehr,hydro,Run-Of-River,Store,DE,0.205,0.0,0.0,0.0,1957,1957.0,47.51517,10.26324,"{'JRC': ['H2832'], 'CARMA': ['CARMA11346']}",2057,3490
4528,Diez,hydro,Run-Of-River,Store,DE,0.8,0.0,0.0,0.0,1957,1957.0,50.375894,8.001703,"{'JRC': ['H2571'], 'CARMA': ['CARMA10818']}",2057,4621
4536,Eixendorf,hydro,Run-Of-River,Store,DE,0.39,0.0,0.0,0.0,1957,1957.0,49.339499,12.4797875,"{'JRC': ['H2843', 'H2840'], 'CARMA': ['CARMA11967']}",2057,4511
4537,Eckertalsperre,hydro,Run-Of-River,Store,DE,0.43,0.0,0.0,0.0,1957,1957.0,51.842411,10.576558,"{'JRC': ['H2677'], 'CARMA': ['CARMA11749']}",2057,4774
4540,Walzenmühle trier ehrang,hydro,Run-Of-River,Store,DE,0.06,0.0,0.0,0.0,1957,1957.0,49.808406,6.683345,"{'JRC': ['H3122'], 'CARMA': ['CARMA11904']}",2057,4787
4541,Eibele,hydro,Run-Of-River,Store,DE,0.637,0.0,0.0,0.0,1957,1957.0,47.528466,9.968629,"{'JRC': ['H2597'], 'CARMA': ['CARMA11910']}",2057,3479
4546,Gera debschwitz weiße elster,hydro,Run-Of-River,Store,DE,0.42,0.0,0.0,0.0,1957,1957.0,50.856833,12.077631,"{'JRC': ['H2680'], 'CARMA': ['CARMA14947']}",2057,4513
4550,Gutach an der wilden gutach,hydro,Run-Of-River,Store,DE,0.2,0.0,0.0,0.0,1957,1957.0,48.119746,7.990005,"{'JRC': ['H2836'], 'CARMA': ['CARMA16366']}",2057,3454
4552,Kettenfabrik in sundern hachen,hydro,Run-Of-River,Store,DE,0.11,0.0,0.0,0.0,1957,1957.0,51.378194,7.980954,"{'JRC': ['H2946'], 'CARMA': ['CARMA16434']}",2057,4688
4560,Hammermühle,hydro,Run-Of-River,Store,DE,0.05,0.0,0.0,0.0,1957,1957.0,49.076636,11.816349,"{'JRC': ['H3167'], 'CARMA': ['CARMA16736', 'CARMA16737']}",2057,3316
4564,Hedrichwerk,hydro,Run-Of-River,Store,DE,0.72,0.0,0.0,0.0,1957,1957.0,50.8148845,12.527338499999999,"{'JRC': ['H2709', 'H2707'], 'CARMA': ['CARMA17295']}",2057,4523
4569,Laufwasserkraftwerk hengstey,hydro,Run-Of-River,Store,DE,1.4,0.0,0.0,0.0,1957,1957.0,51.400404,7.452039999999997,"{'JRC': ['H2540'], 'CARMA': ['CARMA17482']}",2057,4686
4573,Günzburg wasserburg,hydro,Run-Of-River,Store,DE,0.196,0.0,0.0,0.0,1957,1957.0,48.43776,10.271377,"{'JRC': ['H2841'], 'CARMA': ['CARMA16325']}",2057,3493
4585,Rosenhof,hydro,Run-Of-River,Store,DE,0.09,0.0,0.0,0.0,1957,1957.0,49.4927,12.5098,"{'JRC': ['H3025'], 'CARMA': ['CARMA16324', 'CARMA49158']}",2057,4511
4589,Großaitingen,hydro,Run-Of-River,Store,DE,2.4,0.0,0.0,0.0,1957,1957.0,48.23,10.76,"{'JRC': ['H2525'], 'CARMA': ['CARMA16020']}",2057,3499
4590,Großarmschlag hauptkraftwerk,hydro,Run-Of-River,Store,DE,3.35,0.0,0.0,0.0,1957,1957.0,48.883166,13.359728,"{'JRC': ['H2517'], 'CARMA': ['CARMA16023']}",2057,3324
4592,Gündenhausen,hydro,Run-Of-River,Store,DE,0.279,0.0,0.0,0.0,1957,1957.0,47.649142,7.800731,"{'JRC': ['H2776'], 'CARMA': ['CARMA16215']}",2057,3458
4594,Gundelsheim,hydro,Run-Of-River,Store,DE,3.05,0.0,0.0,0.0,1957,1957.0,49.28057800000001,9.156055,"{'JRC': ['H2518'], 'CARMA': ['CARMA16300']}",2057,4852
